exp_date,train_rmse,train_custom_acc,val_rmse_for_best_train,val_custom_acc_for_best_train,test_rmse_for_best_train,test_custom_acc_for_best_train,train_epoch_for_best_train,val_rmse,val_custom_acc,train_rmse_for_best_val,train_custom_acc_for_best_val,test_rmse_for_best_val,test_custom_acc_for_best_val,val_epoch_for_best_val,test_rmse,test_custom_acc,train_rmse_for_best_test,train_custom_acc_for_best_test,val_rmse_for_best_test,val_custom_acc_for_best_test,test_epoch_for_best_test,seq_len,lr,hid_d,last_d,tok_conv_k,bs,norm_type,use_pos_enc,num_heads,fc_layer_type
2024-08-10 08:03,47.304996,91.1398468017578,387.00833,41.8438835144043,381.53403,40.36182403564453,33,488.1029,25.74562644958496,266.62274,45.296875,375.08838,41.34819793701172,1,364.18854,43.35161209106445,247.16066,56.18570709228516,559.9959,26.882801055908203,2,31,0.0008,1269,1545,9,128,layer,True,96,mha
2024-08-10 05:46,36.02096,93.0758056640625,372.23135,48.37629699707031,372.3432,37.362396240234375,33,403.8114,34.97059631347656,284.0994,36.25286483764648,348.44647,38.07239532470703,1,348.44647,38.07239532470703,284.0994,36.25286483764648,403.8114,34.97059631347656,1,38,0.0004,960,772,9,128,layer,True,48,mha
2024-08-10 02:43,19.776636,96.16853332519533,406.79984,38.9675178527832,407.70255,39.75540542602539,69,912.0178,2.13916015625,246.00552,54.48638153076172,448.7482,36.93907165527344,1,389.83798,42.20525741577149,139.58696,73.00337982177734,499.21234,32.60304641723633,7,27,0.0004,1162,851,6,128,batch,True,12,mha
2024-08-10 09:18,49.08862,90.58677673339844,370.5578,45.538761138916016,359.97916,39.57634353637695,46,416.84024,48.032325744628906,260.13138,52.439266204833984,403.33835,50.156158447265625,1,359.97916,39.57634353637695,49.08862,90.58677673339844,370.5578,45.538761138916016,46,48,0.0006,1365,1140,8,128,layer,True,48,mha
2024-08-10 03:07,79.3035,84.3460693359375,403.6905,42.8629264831543,373.82526,43.07375717163086,19,386.23795,38.24074935913086,288.87045,40.634521484375,351.31302,42.05205154418945,1,351.31302,42.05205154418945,288.87045,40.634521484375,386.23795,38.24074935913086,1,38,0.0012,1087,1045,9,512,layer,True,12,mha
2024-08-10 06:51,43.732353,91.51597595214844,392.2402,38.19571685791016,375.07025,38.07950210571289,28,389.7905,34.945194244384766,282.1223,49.852325439453125,371.06165,36.78215408325195,1,360.5586,29.653032302856445,125.247536,72.42221069335938,390.56018,32.45112228393555,12,42,0.0003,1000,1627,11,128,layer,True,96,mha
2024-08-10 08:46,27.453953,94.9005889892578,369.2184,51.6418342590332,379.80447,39.30049896240234,43,360.79477,46.20359802246094,89.788506,81.50843811035156,357.7402,35.749698638916016,19,357.7402,35.749698638916016,89.788506,81.50843811035156,360.79477,46.20359802246094,19,46,0.0005,1042,1378,10,256,layer,True,48,mha
2024-08-10 09:28,53.224308,89.74417114257812,382.3033,50.67738723754883,373.02594,44.736576080322266,35,438.0988,41.25346755981445,267.18274,55.272369384765625,378.04172,47.58258819580078,1,355.5418,39.52614212036133,94.289604,80.66191101074219,377.10373,43.524539947509766,23,44,0.0007,1415,1393,9,128,layer,True,48,mha
2024-08-10 09:00,42.049675,91.73062896728516,363.97406,46.03849029541016,354.7169,41.74606323242188,42,431.81546,42.46651840209961,267.83527,47.76119613647461,376.93878,46.73023223876953,1,355.08533,38.25980758666992,104.07259,78.96669006347656,397.15332,40.87492370605469,15,43,0.0005,1318,1623,10,128,layer,True,96,mha
2024-08-10 02:49,47.074284,91.26404571533205,390.6996,48.14864349365234,412.9432,43.8455924987793,31,399.218,47.0216178894043,116.449486,76.69363403320312,417.1996,44.20679473876953,12,365.33484,35.11022186279297,234.05296,48.59131240844727,688.4548,8.291812896728516,3,34,0.0029,615,812,11,256,layer,True,48,mha
2024-08-10 05:01,46.493828,91.3442153930664,386.89346,45.3767204284668,361.79642,39.60259628295898,31,415.4917,27.239913940429688,259.58047,44.276493072509766,355.327,37.25578308105469,1,353.32285,34.7924690246582,170.25638,65.59087371826172,374.20898,39.350341796875,12,46,0.0009,722,1385,10,128,layer,True,48,mha
2024-08-10 13:01,25.55242,95.07437133789062,350.62265,43.72068786621094,364.4021,33.748104095458984,46,341.65277,39.92996597290039,62.471443,86.24282836914062,371.5139,26.34709930419922,26,359.03845,35.404754638671875,97.807785,80.78714752197266,372.06143,43.51424026489258,13,48,0.0005,1431,1283,10,256,batch,True,96,mha
2024-08-10 04:08,28.541653,94.52024841308594,1018.48444,1.2960078716278076,380.0693,35.43178939819336,50,1173.5585,-33.86639404296875,213.3634,60.777320861816406,479.00827,-0.6421190500259399,1,415.51083,12.12631607055664,125.286446,76.20811462402344,439.69006,28.312231063842773,7,40,0.0008,1546,2005,6,128,batch,True,96,mha
2024-08-10 06:07,28.038296,94.64617156982422,369.65952,41.23018646240234,361.41486,29.257959365844727,49,364.57095,39.56764221191406,54.538372,91.02903747558594,366.3459,25.51178932189941,30,361.05756,27.04871368408203,42.201527,91.9205551147461,364.0639,40.01955032348633,32,45,0.0003,1057,868,10,256,batch,True,48,mha
2024-08-10 08:56,29.956648,94.23583221435548,371.06876,43.26717376708984,362.0362,36.89617156982422,57,1093.8389,-32.57915115356445,227.19283,59.69591522216797,402.72885,11.893505096435549,1,359.87726,36.57674789428711,63.316143,87.64518737792969,367.5647,42.22705078125,33,48,0.0005,1267,1346,10,128,batch,True,48,mha
2024-08-10 07:53,48.832497,90.9988250732422,392.04352,49.57746124267578,384.62717,43.742794036865234,38,892.7231,-2.760883092880249,238.837,52.36760711669922,362.64435,38.85023880004883,1,358.14505,39.86770248413086,102.6664,80.64295959472656,422.5852,41.660888671875,13,41,0.0004,1565,1207,9,128,batch,True,96,mha
2024-08-10 03:36,72.46379,85.93695068359375,380.98993,47.69734191894531,385.56104,45.38527297973633,21,378.33096,34.2935791015625,295.92184,46.54978561401367,358.81815,30.540740966796875,1,358.81815,30.540740966796875,295.92184,46.54978561401367,378.33096,34.2935791015625,1,39,0.0008,1259,2004,10,512,layer,True,96,mha
2024-08-10 05:09,42.26286,91.97144317626952,383.2947,42.64643859863281,399.873,39.657325744628906,30,379.65662,47.24637222290039,286.02142,39.60570907592773,377.58252,51.807430267333984,1,375.0714,37.16913604736328,120.5818,75.2295913696289,380.26443,31.047971725463867,13,39,0.0004,1405,1242,10,128,layer,True,12,mha
2024-08-10 07:45,25.868378,95.00628662109376,392.98676,47.2915153503418,361.56253,43.67638397216797,48,391.91647,41.87224960327149,280.62277,46.4940299987793,363.573,44.92366409301758,1,353.14203,34.770660400390625,64.10602,87.48754119873047,386.02435,41.20164489746094,23,41,0.0003,1145,1309,9,128,layer,True,12,mha
2024-08-10 04:49,31.102232,94.05941009521484,361.63776,44.49170684814453,351.1795,35.665565490722656,49,360.7255,44.66805648803711,38.58699,92.70032501220705,352.50815,36.09880065917969,36,351.98184,36.64944839477539,35.138126,93.47208404541016,361.724,45.58885192871094,41,44,0.0002,1064,1766,9,256,batch,True,48,mha
2024-08-10 02:35,36.15362,93.13369750976562,387.86346,49.46725463867188,378.39966,44.88022613525391,39,887.81683,0.6442098021507263,234.69623,56.713321685791016,397.75272,35.89630889892578,1,358.01422,44.145633697509766,48.869286,89.90792846679688,538.1534,32.61497497558594,32,38,0.0025,1468,1263,11,128,batch,True,12,mha
2024-08-10 02:54,32.293083,93.73179626464844,365.46753,43.887298583984375,371.5546,37.91008758544922,45,367.5545,34.6493034362793,59.21965,87.9996109008789,369.07822,22.188867568969727,28,360.8212,35.57368469238281,73.94745,85.06543731689453,395.78598,37.54366302490234,22,36,0.0007,1191,1744,10,256,batch,True,12,mha
2024-08-10 06:12,86.22907,82.69699096679688,374.22925,46.93239212036133,370.215,44.839874267578125,20,372.7901,35.27592849731445,291.51224,46.33908462524414,356.3868,40.43979644775391,1,356.3868,40.43979644775391,291.51224,46.33908462524414,372.7901,35.27592849731445,1,42,0.0003,633,1576,10,256,layer,True,48,mha
2024-08-10 12:17,80.33588,84.73189544677734,372.0812,46.51638412475586,388.2163,41.830528259277344,18,368.9307,45.899715423583984,83.91412,84.36493682861328,354.70187,37.26726150512695,19,353.66556,37.15795135498047,83.508385,82.8885726928711,371.0356,41.86141204833984,20,47,0.0004,1336,1288,10,256,layer,True,12,mha
2024-08-10 09:39,26.335434,94.85079956054688,376.6117,51.79487228393555,371.08282,47.222633361816406,60,605.7762,26.014318466186523,232.12347,58.30435562133789,477.18933,39.10491561889648,1,353.4366,39.94472885131836,59.966473,87.57245635986328,370.40836,46.5760498046875,33,45,0.0005,1223,1312,10,128,batch,True,12,mha
2024-08-10 07:38,22.56806,95.63761901855467,367.63235,41.9041862487793,372.7649,34.184356689453125,49,791.70404,14.442651748657228,235.99504,55.26416015625,453.21802,39.646522521972656,1,363.4608,42.05683517456055,63.1139,88.0755386352539,391.88373,39.59217834472656,25,35,0.0006,1191,1185,7,128,batch,True,48,mha
2024-08-10 12:59,19.364496,96.27918243408205,357.64938,45.16991424560547,368.90512,35.73440170288086,65,809.8271,-18.81136512756348,231.0535,57.43574905395508,401.3165,10.799060821533203,1,365.13522,27.365442276000977,143.80315,69.15587615966797,437.24982,15.55417823791504,8,45,0.0008,1347,952,10,128,batch,True,96,mha
2024-08-10 11:49,26.124983,94.89221954345705,372.66327,40.62797164916992,365.26276,29.619144439697266,45,1222.1439,-42.655086517333984,246.1658,56.02000045776367,381.55182,33.54941177368164,1,364.32434,29.83341789245605,80.12414,84.7475814819336,421.98972,25.66592025756836,17,47,0.0003,1309,1505,10,128,batch,True,48,mha
2024-08-10 12:09,75.03185,86.09225463867188,402.1396,43.52449035644531,380.9607,44.590118408203125,21,371.64377,34.748897552490234,288.1225,43.38175964355469,367.0391,35.11821365356445,1,367.0391,35.11821365356445,288.1225,43.38175964355469,371.64377,34.748897552490234,1,43,0.0006,1319,1236,11,256,layer,True,48,mha
2024-08-10 11:06,37.76779,92.76583099365234,369.84656,42.6302490234375,354.2904,31.348114013671875,44,370.14786,43.664005279541016,62.387794,87.69026947021484,360.75775,35.2752571105957,29,355.45392,36.563575744628906,75.87954,84.97319793701172,379.67734,44.871070861816406,26,46,0.0007,1302,755,10,512,layer,True,48,mha
2024-08-10 08:55,26.54784,94.93287658691406,362.2234,44.79579544067383,359.1405,32.86640167236328,46,358.61316,45.308712005615234,46.789627,90.77533721923828,362.68692,33.13731384277344,32,353.33102,39.791900634765625,130.47943,76.10486602783203,428.70007,36.84925079345703,13,48,0.0006,1289,986,9,256,batch,True,48,mha
2024-08-10 07:02,42.631046,91.8402099609375,360.68896,44.918365478515625,359.33444,33.44937896728516,40,362.5551,39.40851593017578,90.24387,82.46772766113281,365.5767,23.03473472595215,22,344.28354,35.457916259765625,93.61046,81.46868133544922,371.9584,41.80154037475586,20,46,0.0002,1033,1603,9,256,layer,True,48,mha
2024-08-10 07:44,31.17708,94.0355987548828,387.89227,45.51403427124024,353.38553,41.26139831542969,39,387.9025,46.71038055419922,97.82512,80.01432037353516,362.2024,46.21590423583984,14,341.45856,35.84499740600586,81.17459,84.76982116699219,383.70486,43.50592803955078,18,46,0.0004,1489,833,9,256,layer,True,96,mha
2024-08-10 03:03,16.051792,96.81629180908205,368.43973,47.05558776855469,364.61758,42.030643463134766,77,1198.3987,-19.470319747924805,262.70178,48.84962463378906,390.10562,46.86906433105469,1,360.36386,34.85331726074219,74.46381,85.50531005859375,452.14,28.53084373474121,22,41,0.0003,1294,972,11,128,batch,True,96,mha
2024-08-10 06:31,25.852934,95.03153228759766,362.00095,43.80314636230469,378.139,28.79500961303711,46,360.64294,42.602874755859375,29.370384,94.41642761230467,377.68945,27.47490882873535,39,370.85944,31.84573173522949,64.88568,86.33785247802734,385.85056,37.51463317871094,20,41,0.0004,1112,1411,11,256,batch,True,48,mha
2024-08-10 04:05,27.226278,94.6787338256836,383.81284,47.322147369384766,369.50775,41.845306396484375,53,393.25153,42.988868713378906,274.28296,39.93540954589844,373.99844,42.34451675415039,1,366.41757,37.39754104614258,51.038788,90.6076431274414,386.69342,45.05126190185547,33,41,0.0007,876,1396,11,128,layer,True,12,mha
2024-08-10 03:53,54.26076,88.29969787597656,383.77615,48.7867431640625,361.38885,45.00962829589844,37,443.1078,45.43727111816406,268.40692,52.4659309387207,396.54858,50.23505401611328,1,346.51926,39.98628616333008,59.445633,88.14151000976562,382.46414,45.30903625488281,29,46,0.0008,230,1694,9,128,layer,True,96,mha
2024-08-10 11:44,22.343931,95.72122192382812,353.82336,49.12942886352539,361.8818,37.861236572265625,48,442.03244,39.81243133544922,267.8918,50.09699249267578,380.14273,47.71960067749024,1,357.5288,39.2550163269043,39.2259,92.78186798095705,354.175,50.644901275634766,33,44,0.0005,1245,1186,10,128,layer,True,48,mha
2024-08-10 06:10,22.968603,95.54469299316406,369.59277,45.90576553344727,356.8518,38.47844696044922,49,715.9508,17.9092960357666,276.3698,48.56295776367188,388.00754,45.120304107666016,1,354.15735,32.3968391418457,65.24993,88.4030990600586,389.34802,39.04038238525391,21,44,0.0002,1002,1640,12,128,batch,True,96,mha
2024-08-10 05:22,44.740803,91.4114761352539,374.84695,41.02174377441406,362.28018,38.47441864013672,35,414.48178,44.92642211914063,287.2684,51.8764762878418,392.6936,51.89914321899414,1,360.98682,28.650793075561523,79.79304,83.70404815673828,386.11862,33.08346939086914,22,45,0.0003,715,1395,11,128,layer,True,96,mha
2024-08-10 02:35,44.208664,90.7598114013672,358.0495,47.1108627319336,366.80038,39.54261016845703,39,377.46964,37.16389846801758,279.91162,42.71945571899414,349.5725,40.37190246582031,1,349.5725,40.37190246582031,279.91162,42.71945571899414,377.46964,37.16389846801758,1,38,0.0004,1052,1267,9,128,layer,True,96,mha
2024-08-10 10:13,25.72068,95.00855255126952,379.3803,46.96394348144531,367.19656,43.152137756347656,43,419.7683,18.28147315979004,281.0625,35.76420593261719,356.80066,26.446712493896484,1,356.80066,26.446712493896484,281.0625,35.76420593261719,419.7683,18.28147315979004,1,47,0.0005,1437,1344,9,128,layer,True,48,mha
2024-08-10 10:15,39.329983,92.66849517822266,368.49966,47.5355110168457,372.90295,37.541481018066406,44,431.9058,45.41014099121094,256.63608,46.97461700439453,397.7921,47.77976989746094,1,361.53052,40.41100692749024,68.37134,84.99437713623047,380.14453,44.546783447265625,29,43,0.0007,1376,1193,10,128,layer,True,48,mha
2024-08-10 12:55,48.588554,90.5460968017578,391.24008,45.11223602294922,358.01755,44.58313751220703,39,375.69266,45.26901245117188,63.683926,86.12344360351562,355.70657,40.53469467163086,28,352.3967,37.75118637084961,82.46249,84.54317474365234,369.84012,45.96997833251953,27,46,0.0007,1266,898,9,256,layer,True,96,mha
2024-08-10 09:54,24.565378,95.25769805908205,370.7281,51.47351837158203,367.5441,43.77485275268555,46,747.4823,6.318975925445557,235.70724,56.946537017822266,361.8003,35.713844299316406,1,359.1785,41.33901596069336,141.9103,73.77831268310547,638.3091,22.96672821044922,5,48,0.0003,1418,1225,9,128,batch,True,96,mha
2024-08-10 11:20,33.461834,93.80926513671876,364.45883,50.57041931152344,371.3636,43.298221588134766,35,415.92807,47.86336517333984,276.76083,44.18501281738281,365.38962,47.07638168334961,1,365.38962,47.07638168334961,276.76083,44.18501281738281,415.92807,47.86336517333984,1,40,0.0006,1332,1471,11,128,layer,True,12,mha
2024-08-10 03:48,43.78924,91.6787338256836,378.89157,46.00966262817383,372.43494,36.13368606567383,43,388.0546,48.83036804199219,301.38757,46.53197479248047,359.40982,45.69274139404297,1,352.625,35.50379180908203,79.101494,85.227783203125,372.56906,47.743282318115234,27,39,0.0001,922,1499,9,128,layer,True,48,mha
2024-08-10 05:37,45.96567,90.8872528076172,364.79968,46.61035919189453,369.60284,33.77619934082031,39,395.33066,38.029178619384766,293.89594,40.63336944580078,356.3751,38.50241470336914,1,350.14612,38.51812362670898,100.96779,79.67304992675781,374.78726,36.66297912597656,16,47,0.0002,1182,633,10,128,layer,True,48,mha
2024-08-10 09:27,43.649868,91.52977752685548,387.74683,46.498348236083984,381.83835,45.839599609375,41,423.75327,26.11671257019043,271.81424,42.625370025634766,354.3246,31.472339630126957,1,348.96606,39.74030685424805,91.1724,80.59796142578125,376.2797,41.43302536010742,19,41,0.0005,1426,1148,8,128,layer,True,96,mha
2024-08-10 11:58,28.690748,94.43408966064452,365.12668,49.59878540039063,370.22153,37.1929931640625,39,358.59042,47.283390045166016,46.56154,91.1902084350586,371.42316,34.12165832519531,29,359.322,43.10211944580078,259.47845,43.67623519897461,453.6847,41.7476921081543,2,46,0.0005,1334,1036,10,256,layer,True,48,mha
2024-08-10 04:14,14.500811,97.13553619384766,353.54242,44.72882080078125,360.7722,36.58582305908203,77,629.08344,13.515979766845703,279.26086,54.346805572509766,367.51923,40.488712310791016,1,353.49274,45.037235260009766,108.21458,79.03126525878906,465.16226,32.645118713378906,14,35,0.0004,948,1640,10,128,batch,True,48,mha
2024-08-10 04:36,49.787342,90.71246337890624,379.33475,42.298152923583984,376.5846,39.02711486816406,32,609.7227,22.64903450012207,235.92296,50.86959838867188,418.26788,47.698612213134766,1,354.316,31.59640312194824,80.30798,83.5766830444336,451.86493,27.05419540405273,18,40,0.0005,1138,1443,10,128,batch,True,48,mha
2024-08-10 04:45,17.171143,96.7114028930664,371.16534,45.88520812988281,371.94568,37.00556564331055,67,402.3532,39.78948211669922,280.15933,48.2927360534668,363.08646,44.12796401977539,1,353.10458,36.62123489379883,101.36883,78.62870788574219,387.77515,44.116661071777344,18,38,0.0004,661,1792,9,128,layer,True,48,mha
2024-08-10 02:37,86.34997,85.60066986083984,403.2397,38.61496353149414,387.63455,35.83949661254883,21,379.69165,47.71484756469727,292.59576,42.87917709350586,374.30487,45.10560989379883,1,371.0074,42.9381217956543,265.5736,51.34132385253906,448.5468,37.34028244018555,3,29,0.0011,1380,724,10,512,layer,True,96,mha
2024-08-10 02:56,35.07749,93.1674575805664,370.81763,45.56039047241211,392.65057,38.20600128173828,45,395.96945,35.63577651977539,286.92114,44.48401641845703,353.7729,33.85709381103516,1,353.7729,33.85709381103516,286.92114,44.48401641845703,395.96945,35.63577651977539,1,31,0.0004,668,957,9,128,layer,True,12,mha
2024-08-10 04:54,50.91907,90.12599182128906,372.36865,45.51499176025391,351.78754,39.0230712890625,35,415.78485,45.92906188964844,285.62317,44.33632278442383,395.0724,51.79924392700195,1,369.77625,43.100341796875,118.53484,77.35667419433594,402.09048,49.80989456176758,13,45,0.0002,1055,1769,9,128,layer,True,96,mha
2024-08-10 02:43,31.039417,93.63297271728516,400.619,49.265411376953125,399.59183,51.21688461303711,54,435.1409,42.68422317504883,259.56796,51.98853302001953,400.16833,49.27598571777344,1,379.30902,51.07463836669922,102.320595,75.53997802734375,419.41205,44.34956359863281,14,32,0.0015,1035,889,10,128,layer,True,48,mha
2024-08-10 05:44,57.552567,87.99699401855469,395.8962,45.41637420654297,391.68234,43.65851593017578,32,428.22174,40.03725051879883,272.92993,42.51994323730469,348.73657,38.215911865234375,1,348.73657,38.215911865234375,272.92993,42.51994323730469,428.22174,40.03725051879883,1,40,0.0007,744,1643,9,128,layer,True,12,mha
2024-08-10 04:31,36.686512,92.7241668701172,405.25925,41.05802154541016,374.228,45.35866165161133,44,726.36536,13.84886646270752,238.00723,54.62500762939453,391.5989,42.396583557128906,1,347.2177,33.7492561340332,78.77995,83.37327575683594,419.02032,28.932817459106445,22,37,0.0006,842,1223,10,128,batch,True,48,mha
2024-08-10 10:24,32.65717,93.60501098632812,384.55923,43.01012802124024,358.12292,36.59938049316406,37,370.88852,41.407108306884766,110.306854,75.51810455322266,354.3492,25.547527313232425,15,348.34116,37.1976203918457,88.11174,82.45379638671875,382.9955,43.55032730102539,17,48,0.0006,1439,1224,9,256,layer,True,96,mha
2024-08-10 13:08,39.060535,92.93975830078124,383.76086,43.754669189453125,368.05963,37.36051940917969,44,474.7974,41.39900207519531,273.01425,48.2137336730957,381.0127,46.46131134033203,1,364.8553,37.62719345092773,91.088264,83.21503448486328,388.8029,40.54759979248047,17,46,0.0005,1527,1226,10,128,layer,True,96,mha
2024-08-10 07:57,25.994902,95.06126403808594,363.50034,46.10074234008789,362.23303,38.99373626708984,48,361.93817,46.928504943847656,28.42373,94.7126922607422,362.80667,39.553443908691406,43,361.6802,42.38222122192383,89.22663,82.22232818603516,417.52673,35.3873291015625,16,42,0.0004,1377,1458,9,256,batch,True,96,mha
2024-08-10 04:34,112.5707,78.47845458984375,387.87347,48.20389938354492,338.1948,42.72188186645508,20,385.36768,51.64881134033203,306.1907,44.21781921386719,368.43738,50.93796157836914,1,364.96082,43.43348693847656,149.91095,70.5501937866211,399.0517,41.59752655029297,18,46,0.0004,764,1739,8,512,layer,True,12,mha
2024-08-10 12:12,28.855753,94.4995574951172,375.68912,50.8389892578125,374.86444,41.62604522705078,41,364.7375,49.7193717956543,69.131966,86.0518569946289,364.0152,44.02324295043945,22,356.15723,45.85853958129883,296.8791,41.16680145263672,418.242,40.95383071899414,1,45,0.0005,1370,1218,10,256,layer,True,48,mha
2024-08-10 09:21,82.47892,85.68286895751953,408.3378,50.11721420288086,417.1938,49.034427642822266,21,373.5327,41.12324523925781,286.95447,46.21799087524414,391.80682,47.07142639160156,1,366.99084,40.38932037353516,117.20758,72.99333190917969,389.26846,35.55640411376953,17,41,0.0005,1285,1662,11,256,layer,True,48,mha
2024-08-10 13:10,40.094627,92.40660095214844,370.56274,43.163211822509766,370.56644,34.33370590209961,46,889.1549,-12.127605438232422,229.85367,59.24187088012695,383.77173,36.87310409545898,1,348.7006,33.62779998779297,116.41321,79.21073913574219,479.94287,28.506153106689453,15,46,0.0004,1379,1174,10,128,batch,True,48,mha
2024-08-10 08:13,28.345655,94.63681030273438,357.06403,47.20151519775391,366.45358,38.71762847900391,50,353.4721,43.74972152709961,46.82466,91.08747863769533,365.2494,32.825565338134766,29,328.07874,32.897857666015625,126.04468,74.56507873535156,375.17307,39.91551208496094,13,44,0.0007,1194,1373,10,512,batch,True,96,mha
2024-08-10 04:55,37.392765,92.86329650878906,378.28885,42.70228958129883,375.1103,30.750083923339844,35,361.58102,47.4266242980957,110.83155,79.6820068359375,365.0548,39.55618667602539,15,356.4847,34.09762954711914,248.9738,50.25031280517578,425.09122,35.64688491821289,3,40,0.0002,1223,1088,9,256,layer,True,96,mha
2024-08-10 02:46,28.960377,94.69329071044922,379.50656,48.31636428833008,387.61203,44.99980926513672,53,368.49957,42.23693084716797,69.67711,83.59661865234375,379.86,40.122108459472656,33,367.97968,25.410005569458008,147.63293,67.03020477294922,392.07675,24.85824584960937,12,39,0.0004,1028,410,8,256,layer,True,96,mha
2024-08-10 12:38,25.86866,94.9981689453125,376.8229,45.434078216552734,367.45825,34.8971061706543,43,432.71942,37.8328742980957,266.65262,47.41786193847656,380.30402,47.06307601928711,1,349.12985,38.62140274047852,74.036354,86.8304443359375,374.82193,44.32877349853516,20,46,0.0003,1485,1532,10,128,layer,True,96,mha
2024-08-10 09:43,54.637165,89.4891357421875,381.9567,49.380313873291016,383.24707,46.20211791992188,36,410.15997,29.785133361816406,285.1067,42.77215576171875,359.41983,34.12452697753906,1,348.30634,39.85148239135742,126.442444,72.32902526855469,414.48712,35.53776550292969,12,47,0.0006,1424,1152,9,128,layer,True,12,mha
2024-08-10 07:47,36.804195,92.90837860107422,368.99637,39.45022201538086,388.11404,31.228538513183597,35,408.65582,48.47265625,267.26624,46.15242767333984,402.16495,50.30110168457031,1,355.29752,31.09339141845703,167.67203,60.88216781616211,404.08398,27.20041847229004,6,40,0.0008,1144,1577,10,128,layer,True,12,mha
2024-08-10 09:35,51.168674,90.68170928955078,390.71454,42.89314651489258,368.91772,37.72023391723633,41,663.51404,17.914682388305664,232.65555,50.39541244506836,428.68423,38.8467903137207,1,354.2133,31.77366828918457,111.21594,79.5464859008789,405.21527,43.68223571777344,13,45,0.0006,1655,1591,9,128,batch,True,12,mha
2024-08-10 05:08,20.87847,95.87549591064452,363.33945,45.905609130859375,364.20148,35.16998672485352,67,1078.6398,-33.801692962646484,263.81265,47.487060546875,386.78357,11.020405769348145,1,354.1005,39.36690139770508,88.83567,83.14797973632812,412.67233,34.989498138427734,18,48,0.0002,1250,1128,10,128,batch,True,96,mha
2024-08-10 04:23,29.599123,94.44497680664062,364.1483,45.07321166992188,364.27768,39.69063186645508,54,1443.55,-27.002460479736328,236.16151,53.38341522216797,405.25824,43.087890625,1,359.94315,38.50995635986328,67.10366,87.26805114746094,387.6943,40.60566711425781,29,38,0.0006,813,2035,8,128,batch,True,96,mha
2024-08-10 06:35,66.44938,87.8031997680664,402.79453,47.96413040161133,389.64508,47.41381072998047,21,378.99524,43.36729049682617,285.98788,46.9106559753418,370.87723,45.12821960449219,1,367.73962,45.51395797729492,246.98419,50.5852165222168,413.55945,40.5074348449707,2,38,0.0002,907,1222,10,128,layer,True,96,mha
2024-08-10 02:59,62.151657,88.47615051269531,450.02808,28.2425594329834,411.973,28.06185340881348,21,415.7747,37.56829452514648,293.947,45.980934143066406,371.7572,42.572208404541016,1,371.7572,42.572208404541016,293.947,45.980934143066406,415.7747,37.56829452514648,1,25,0.0003,1190,1415,11,256,batch,True,96,mha
2024-08-10 08:00,36.556255,93.0495376586914,380.22003,47.73900604248047,381.1866,40.34647750854492,50,902.4931,3.508939504623413,236.90497,55.04289245605469,348.8407,38.49848175048828,1,346.80832,44.47746658325195,82.74434,84.11283874511719,399.47928,42.82034683227539,19,41,0.0005,1627,1261,9,128,batch,True,96,mha
2024-08-10 11:58,44.850643,91.24618530273438,370.97772,47.45851135253906,378.15375,42.03443145751953,40,502.01752,45.02510452270508,272.87418,53.52233123779297,427.9543,44.60073852539063,1,350.88,40.40531921386719,116.085884,75.38553619384766,384.6422,40.98590850830078,12,44,0.0007,1369,1006,10,128,layer,True,96,mha
2024-08-10 02:48,66.4998,86.61756134033203,390.00702,43.06887435913086,380.8212,41.40640258789063,20,364.9077,45.17649841308594,295.05664,42.14259338378906,350.40366,45.27633285522461,1,350.40366,45.27633285522461,295.05664,42.14259338378906,364.9077,45.17649841308594,1,35,0.0002,1304,1674,10,128,layer,True,12,mha
2024-08-10 06:43,23.236702,95.43173217773438,374.11118,45.0127067565918,372.4042,35.432491302490234,46,716.9446,13.877345085144045,225.85751,57.59210205078125,434.2965,40.19718551635742,1,367.33643,27.22812843322754,107.6885,75.9527816772461,402.95258,27.25053977966309,12,38,0.0007,1229,1554,10,128,batch,True,12,mha
2024-08-10 03:06,29.916836,94.28166198730467,375.2782,41.992225646972656,363.86533,31.798891067504883,50,373.1702,40.471981048583984,33.47168,93.57795715332033,368.02124,27.668745040893555,39,358.36002,35.93336486816406,40.973103,92.154052734375,379.80145,43.82950592041016,33,41,0.0002,934,1002,11,256,batch,True,96,mha
2024-08-10 03:22,79.57025,84.54582214355469,387.3001,42.80880355834961,368.36523,37.18644714355469,21,377.8641,44.025508880615234,279.37357,45.60380554199219,377.77707,51.6978874206543,1,376.8854,26.11709213256836,110.29656,80.55939483642578,432.83463,28.18299674987793,15,42,0.0005,1179,1314,10,128,layer,True,12,mha
2024-08-10 12:41,37.100086,93.14086151123048,380.61987,46.72933197021485,362.40707,41.496463775634766,44,422.59097,40.99846649169922,282.946,49.51749038696289,379.57028,49.432891845703125,1,348.2994,37.75457000732422,59.483356,88.10538482666016,368.54965,45.42024993896485,29,45,0.0005,1393,1386,10,256,layer,True,96,mha
2024-08-10 09:06,27.052301,94.73919677734376,375.7059,49.34864807128906,375.20935,47.40945816040039,60,413.93256,25.936206817626957,269.99756,40.32136917114258,358.0526,35.235572814941406,1,358.0526,35.235572814941406,269.99756,40.32136917114258,413.93256,25.936206817626957,1,41,0.0007,1495,1377,8,128,layer,True,96,mha
