exp_date,train_rmse,train_custom_acc,val_rmse_for_best_train,val_custom_acc_for_best_train,test_rmse_for_best_train,test_custom_acc_for_best_train,train_epoch_for_best_train,val_rmse,val_custom_acc,train_rmse_for_best_val,train_custom_acc_for_best_val,test_rmse_for_best_val,test_custom_acc_for_best_val,val_epoch_for_best_val,test_rmse,test_custom_acc,train_rmse_for_best_test,train_custom_acc_for_best_test,val_rmse_for_best_test,val_custom_acc_for_best_test,test_epoch_for_best_test,scale_y,skip_mode,conv,mlp,use_pos,seq_len,lr,d,hid_d,last_d,tok_d,time_d,pos_d,e_layers,tok_conv_k,conv_out_d,feat_conv_k,dropout,norm_type,num_heads,bs
2024-08-19 13:19,9731.284,89.75910949707031,75544.77,37.13045883178711,80540.18,21.431076049804688,22,74301.72,30.6879940032959,12548.704,86.08629608154297,77984.195,10.753929138183594,19,78678.95,15.101015090942385,10190.126,90.47757720947266,75031.45,32.61098098754883,26,standard,full,True,True,False,8,0.0033,80,28,416,8,20,16,5,9,192,9,0.16,layer,4,1024
2024-08-19 13:02,14692.162,84.26053619384766,76871.77,33.34346008300781,85505.33,27.923791885375977,24,72702.14,21.61650657653809,14578.104,83.93708801269531,85383.23,15.676355361938477,23,77164.86,33.69159698486328,33263.977,69.47647094726562,101852.34,12.706255912780762,6,standard,conv_mlp,True,False,False,8,0.0053,144,28,288,8,4,28,5,11,64,11,0.18,layer,4,1024
2024-08-19 08:24,7827.586,91.77729034423828,71347.695,36.52574920654297,78944.93,24.122316360473636,35,70685.56,32.835777282714844,8510.246,90.7475128173828,78108.13,18.125789642333984,31,76748.914,29.12215614318848,32332.41,69.58940124511719,83287.15,17.158676147460938,4,standard,full,True,False,True,8,0.0112,144,32,288,4,24,12,4,9,128,9,0.12,layer,4,1024
2024-08-19 14:55,12339.038,88.62805938720703,85178.234,19.768768310546875,72778.25,27.972442626953125,25,89852.984,-14.923095703125,82047.28,11.04864501953125,82730.3,-5.513453483581543,1,70585.59,27.171003341674805,30941.498,66.3355712890625,80497.83,27.55230712890625,11,standard,full,True,True,True,8,0.0017,112,32,416,8,8,28,5,9,128,11,0.14,batch,4,1024
2024-08-19 09:33,4255.404,95.40716552734376,72972.8,40.06709289550781,71475.98,28.09605026245117,44,72035.04,39.723236083984375,11140.895,89.6190185546875,74620.234,21.40276336669922,27,71177.3,28.25711441040039,4267.6553,95.32904052734376,72578.586,39.92154693603516,43,standard,conv_mlp,True,True,True,8,0.0026,112,24,288,8,24,4,4,11,128,11,0.2,batch,4,1024
2024-08-19 09:46,8755.276,91.14056396484376,70450.12,34.04194259643555,75513.45,30.30050468444824,27,68912.78,38.64510726928711,22102.307,75.02568817138672,76816.92,25.703203201293945,13,74782.03,18.47471046447754,15745.318,83.505859375,68851.125,32.475830078125,19,standard,conv_mlp,True,False,False,8,0.0029,48,24,352,4,16,4,5,11,128,9,0.16,batch,4,1024
2024-08-19 08:25,6298.1846,93.33426666259766,69700.51,42.61520004272461,73723.3,35.3520622253418,43,67323.74,39.48377227783203,10742.402,88.29652404785156,72365.4,32.35719680786133,28,71347.73,27.405118942260746,25972.705,73.87468719482422,68407.71,29.90007972717285,16,standard,full,True,False,False,8,0.0071,112,36,288,8,12,16,4,9,192,9,0.16,batch,4,1024
2024-08-19 12:26,7940.12,91.685546875,79730.72,12.584245681762695,74228.67,11.791777610778809,33,74774.58,22.731035232543945,12339.3545,87.12310791015625,73788.04,21.74302864074707,21,71765.67,21.114761352539062,41542.28,61.88534927368164,90806.23,10.069692611694336,5,standard,full,True,False,True,8,0.001,176,16,224,8,4,24,5,11,128,11,0.18,layer,4,1024
2024-08-19 15:12,5117.493,94.3077163696289,74754.195,27.661211013793945,73819.805,29.118650436401367,46,74019.48,27.771181106567383,8744.941,91.2828140258789,73617.266,30.012910842895508,33,74283.195,24.468904495239254,34211.844,70.75636291503906,91390.82,6.520742416381836,12,standard,conv_mlp,True,True,True,8,0.001,112,28,352,8,16,24,4,9,128,11,0.16,batch,4,1024
2024-08-19 08:23,13044.135,87.04063415527344,84124.48,21.649301528930664,77486.88,38.25267028808594,20,73290.18,46.03202438354492,42185.35,65.82749938964844,76503.69,37.544166564941406,5,74955.9,35.14560317993164,15690.118,82.36476135253906,82929.51,26.04600715637207,15,standard,full,True,True,False,8,0.0035,80,36,160,8,20,24,3,11,128,9,0.14,batch,4,1024
