exp_date,train_rmse,train_custom_acc,val_rmse_for_best_train,val_custom_acc_for_best_train,test_rmse_for_best_train,test_custom_acc_for_best_train,train_epoch_for_best_train,val_rmse,val_custom_acc,train_rmse_for_best_val,train_custom_acc_for_best_val,test_rmse_for_best_val,test_custom_acc_for_best_val,val_epoch_for_best_val,test_rmse,test_custom_acc,train_rmse_for_best_test,train_custom_acc_for_best_test,val_rmse_for_best_test,val_custom_acc_for_best_test,test_epoch_for_best_test,vs,d,hd,ld,td,timed,pd,el,nh,cd,tck,fck,nt,sm,up,sl,mlp,ep,bs,lr,dp,wd
2024-08-22 10:10,22545.025,79.20146179199219,78398.41,23.378557205200195,78172.96,10.175651550292969,8,88623.07,-8.958292007446289,82099.66,15.809547424316406,81255.945,0.6048440933227539,1,76637.766,38.780033111572266,54810.99,53.00751495361328,73726.08,40.540653228759766,2,0.1,96,64,288,12,48,52,4,4,256,9,11,batch,none,True,8,False,40,256,0.0048,0.16,0.0034
2024-08-22 08:19,9400.697,90.39852142333984,87618.805,15.955805778503418,70386.72,25.7291202545166,29,89673.66,-14.151310920715332,82024.83,11.67285442352295,82522.664,-4.724836349487305,1,70669.95,23.952680587768555,21235.842,76.13327026367188,103741.945,8.075618743896484,11,0.2,96,64,160,8,36,20,3,4,128,11,5,batch,none,True,8,False,60,256,0.0013,0.12,0.0054
2024-08-22 09:54,9819.856,89.79894256591797,78661.58,17.77743148803711,75356.83,14.313400268554688,29,88106.766,2.9258131980896,74738.42,32.519046783447266,76779.76,20.89777565002441,1,71451.45,20.0803337097168,23858.773,79.804931640625,79172.84,17.364484786987305,12,0.15,96,64,416,12,40,48,4,4,192,5,5,layer,none,True,8,True,50,128,0.0017,0.2,0.0034
2024-08-22 10:27,13596.572,86.02051544189453,78398.53,36.64938354492188,76002.45,37.69009780883789,22,84078.516,33.20194625854492,23111.977,71.491455078125,84034.875,27.732627868652344,20,75876.94,38.673824310302734,26720.621,69.93225860595703,83660.18,36.14250946044922,16,0.25,96,64,480,12,48,48,5,4,192,7,11,layer,none,True,8,True,60,1024,0.0052,0.18,0.0013
2024-08-22 10:19,13656.583,87.29835510253906,77728.27,35.19503402709961,78851.2,23.9016056060791,19,88230.43,-6.714427471160889,82209.54,17.571758270263672,80771.766,2.9060184955596924,1,73607.72,26.3218936920166,39208.797,69.5844497680664,76335.4,19.365102767944336,8,0.15,96,64,416,12,44,48,4,4,256,7,5,layer,none,True,8,True,40,256,0.0024,0.16,0.0011
2024-08-22 10:32,9400.15,90.59249114990234,76187.33,32.20794677734375,78945.44,12.9683198928833,27,88559.98,-8.601987838745117,82118.04,16.091554641723633,81176.06,0.9724974632263184,1,74726.49,18.689977645874023,65942.63,40.12202453613281,80929.55,13.014423370361328,2,0.25,96,64,352,12,40,48,5,4,256,5,5,layer,none,False,8,False,40,256,0.0036,0.16,0.0025
2024-08-22 10:34,12223.928,86.80320739746094,73375.94,33.15581512451172,76929.875,13.755125045776367,21,82542.14,22.97316169738769,33800.652,66.5017318725586,79958.95,24.023460388183597,7,76929.875,13.755125045776367,12223.928,86.80320739746094,73375.94,33.15581512451172,21,0.2,96,64,480,12,48,52,5,4,256,7,11,layer,none,True,8,False,50,256,0.002,0.16,0.0019
2024-08-22 08:29,21568.203,79.62496948242188,77591.33,41.36729431152344,73778.516,33.42235565185547,11,79762.77,14.93537425994873,71218.516,33.017127990722656,76492.28,19.337087631225582,1,72873.14,42.41430282592773,24332.447,77.03099060058594,79542.734,33.718650817871094,13,0.15,96,64,160,8,32,44,6,4,192,7,5,layer,none,True,8,True,60,128,0.0049,0.12,0.0022
2024-08-22 11:17,15141.778,84.16944885253906,78274.96,39.186180114746094,77207.3,26.56934928894043,17,84043.016,4.363417625427246,74794.12,26.237510681152344,77180.0,9.063291549682615,1,70343.75,29.85599708557129,28699.234,69.44080352783203,79923.72,33.369720458984375,2,0.2,96,64,416,12,16,60,4,4,256,7,5,layer,none,False,8,True,60,128,0.0018,0.12,0.0024
2024-08-22 11:44,10529.498,88.19213104248047,77639.12,28.59676551818848,78034.03,22.455007553100582,24,82638.45,5.152797698974609,72669.49,27.49087905883789,77718.91,7.661742210388184,1,76950.445,26.12572288513184,24006.99,77.01891326904297,74435.1,32.25957107543945,10,0.15,96,64,224,12,36,36,4,4,256,11,9,layer,none,False,8,True,40,128,0.0016,0.12,0.0045
2024-08-22 11:26,11484.103,87.747802734375,71996.39,33.191307067871094,74329.42,17.155414581298828,21,84900.02,8.710378646850586,70618.36,36.68972396850586,76930.46,18.73338890075684,1,71400.54,24.129980087280277,20656.635,78.85829162597656,75367.22,32.65335464477539,9,0.15,96,64,96,12,32,40,3,4,192,11,5,layer,none,False,8,True,40,128,0.0016,0.14,0.0071
2024-08-22 08:23,6611.907,93.06668090820312,77169.05,22.8492431640625,80589.92,10.783851623535156,38,75628.44,25.23842430114746,12208.686,85.38423919677734,77471.125,17.639678955078125,22,77471.125,17.639678955078125,12208.686,85.38423919677734,75628.44,25.23842430114746,22,0.2,96,64,352,8,40,48,4,4,192,7,5,layer,none,True,8,True,40,1024,0.008,0.12,0.001
2024-08-22 10:16,17619.514,79.56458282470703,82654.26,13.094073295593262,81817.414,3.182840347290039,16,80322.32,12.773018836975098,69669.38,31.281435012817383,77016.27,15.406835556030272,1,75261.06,26.54401016235352,21300.164,78.8862533569336,75927.7,35.822879791259766,11,0.15,96,64,352,12,52,44,4,4,256,7,9,batch,none,True,8,True,60,128,0.0026,0.14,0.001
2024-08-22 10:43,8687.529,91.2311782836914,74790.61,41.5017204284668,74929.55,22.674190521240234,26,76822.97,29.529464721679688,19116.684,79.2733383178711,82361.234,19.883464813232425,12,74929.55,22.674190521240234,8687.529,91.2311782836914,74790.61,41.5017204284668,26,0.25,96,64,480,12,44,52,4,4,256,7,5,layer,none,False,8,False,40,512,0.0024,0.16,0.0016
2024-08-22 10:30,11119.621,87.65227508544922,73285.91,35.7797966003418,76840.68,16.790508270263672,22,89769.71,-14.553892135620115,82041.484,11.34619140625,82631.48,-5.134618282318115,1,76208.016,23.68527030944824,16290.105,85.7904281616211,74596.21,33.115272521972656,20,0.1,96,64,416,12,40,48,5,4,256,7,11,layer,none,False,8,True,50,256,0.002,0.18,0.0035
2024-08-22 10:52,8240.819,91.29139709472656,79314.59,29.16538619995117,77123.5,26.659536361694336,28,77390.875,20.12467384338379,18600.947,76.46070098876953,72150.86,28.96826171875,14,71660.27,26.395421981811523,26561.816,72.7010498046875,92724.945,15.195810317993164,6,0.25,96,64,416,12,28,56,4,4,256,5,5,layer,none,True,8,True,40,256,0.001,0.14,0.0011
2024-08-22 10:57,12896.831,87.44837188720703,81535.49,29.716182708740234,78302.88,19.85668563842773,18,79511.43,32.86890411376953,45049.51,58.54605484008789,78812.19,20.96688842773437,5,72313.58,35.670780181884766,43601.95,63.79851531982422,72622.18,40.13022232055664,4,0.15,96,64,416,12,36,36,4,4,192,9,5,layer,none,False,8,False,40,512,0.0036,0.14,0.0012
2024-08-22 11:40,11666.566,89.14884185791016,80670.4,22.439743041992188,72919.54,29.53971672058105,28,81746.375,9.320158004760742,74210.52,29.488784790039062,77288.516,15.230250358581545,1,72919.54,29.53971672058105,11666.566,89.14884185791016,80670.4,22.439743041992188,28,0.1,96,64,160,12,44,36,4,4,256,11,5,batch,none,True,8,False,60,128,0.0015,0.12,0.0071
2024-08-22 10:55,16379.343,83.59940338134766,72671.516,43.08732223510742,78896.06,23.160511016845703,16,81605.234,9.77012538909912,73480.234,29.916322708129883,77261.266,12.830888748168944,1,74008.11,36.65988540649414,32880.402,65.78157806396484,79862.3,40.39040756225586,2,0.25,96,64,416,12,32,52,4,4,256,9,5,layer,none,False,8,True,50,128,0.0026,0.14,0.0011
2024-08-22 08:29,14131.338,85.35115051269531,80303.98,33.72525405883789,74861.23,16.697525024414062,20,88587.93,-8.754277229309082,82112.234,15.971117973327637,81210.086,0.8159101009368896,1,79815.48,10.260087013244627,34881.273,60.183895111083984,77163.4,35.706336975097656,8,0.15,96,64,160,12,36,60,5,4,64,7,9,batch,none,True,8,True,50,1024,0.002,0.16,0.0015
2024-08-22 09:33,8266.811,91.04109191894533,74011.47,37.37723922729492,77414.266,16.55598258972168,30,83013.39,12.740713119506836,75029.86,34.09686279296875,76084.82,20.902568817138672,1,70115.0,32.75627899169922,31023.148,66.3079605102539,79624.836,37.339202880859375,3,0.15,96,64,224,12,40,32,4,4,192,9,11,batch,none,True,8,False,40,128,0.0014,0.14,0.0002
2024-08-22 09:37,13456.507,84.61288452148438,77585.22,29.664623260498047,78702.05,12.698369979858398,20,87801.914,20.735042572021484,42017.87,61.38783645629883,89672.266,15.871697425842283,10,76537.016,14.015996932983398,37765.727,69.6915054321289,94933.4,3.4137964248657227,8,0.25,96,64,224,12,48,36,3,4,192,9,11,layer,none,True,8,True,50,1024,0.0042,0.2,0.0008
2024-08-22 09:51,7941.5776,91.34891510009766,74016.33,27.853500366210938,79001.95,9.5660982131958,39,73252.68,34.86293029785156,15072.55,83.66802978515625,79984.36,10.598188400268556,26,76973.91,19.253461837768555,15512.021,84.8922348022461,74703.336,26.60082626342773,22,0.1,96,64,352,12,52,44,6,4,256,9,5,batch,none,True,8,True,40,1024,0.0027,0.18,0.0058
2024-08-22 10:55,7730.275,92.05982971191406,74346.375,32.84842300415039,79109.83,3.215491771697998,32,75199.85,36.02281188964844,18084.816,85.30315399169922,77738.516,12.717473983764648,21,72856.7,22.143150329589844,23916.295,77.2480697631836,81782.516,28.57232093811035,9,0.1,96,64,416,8,48,56,3,4,256,7,11,batch,none,False,8,False,60,1024,0.0017,0.16,0.0008
2024-08-22 09:46,6449.471,93.12528228759766,77076.266,36.63584518432617,77902.445,28.378475189208984,36,76646.086,34.732669830322266,12724.668,85.86906433105469,77098.445,23.31468391418457,22,76300.09,15.48728370666504,52083.81,40.065704345703125,78049.72,11.89698600769043,8,0.15,96,64,352,12,56,52,4,4,192,9,11,batch,none,False,8,False,50,1024,0.0012,0.16,0.0019
2024-08-22 09:36,10954.651,89.30612182617188,71886.234,31.956762313842773,74668.164,13.761960983276367,25,80045.336,25.35613250732422,23742.32,70.37646484375,81949.85,-1.708078384399414,13,74498.766,30.98986053466797,22599.506,83.38114166259766,74413.766,40.15827941894531,24,0.2,96,64,288,12,52,28,5,4,128,9,11,layer,none,False,8,True,50,256,0.0028,0.18,0.0028
2024-08-22 10:39,6389.226,93.01971435546876,76445.23,39.962833404541016,77228.984,15.40478515625,37,77565.25,38.83820343017578,7480.2607,92.33154296875,77460.18,15.690070152282717,31,80167.84,20.222681045532227,29343.18,73.1729507446289,78741.75,33.20406723022461,8,0.1,96,64,480,12,36,52,4,4,256,7,11,layer,none,True,8,False,40,1024,0.0024,0.16,0.0034
2024-08-22 10:50,12988.433,85.31092071533203,69534.56,34.47271728515625,78523.234,10.317171096801758,22,77654.38,22.329975128173828,48477.293,48.16082000732422,99874.26,-27.83067321777344,9,80953.375,2.0213186740875244,82164.336,16.89556884765625,88378.32,-7.578575611114502,1,0.25,96,64,480,12,36,60,4,4,256,7,5,batch,none,True,8,True,50,1024,0.0035,0.16,0.0025
2024-08-22 10:50,17298.375,82.63700866699219,74712.39,31.33751106262207,75629.02,12.379837036132812,16,74811.92,30.57614517211914,51940.895,52.334259033203125,73404.01,28.3200740814209,1,69747.26,22.038728713989254,30990.51,63.76925659179688,76407.5,15.915322303771973,2,0.25,96,64,416,12,36,56,3,4,256,7,9,layer,none,False,8,False,60,128,0.0048,0.16,0.0012
2024-08-22 11:20,9441.691,90.17548370361328,68558.7,36.139381408691406,78520.164,21.938587188720703,31,66298.96,32.44630813598633,24607.594,77.48487091064453,75959.51,18.94998550415039,17,71591.305,27.287643432617188,44614.832,52.53006362915039,76654.63,25.656694412231445,8,0.1,96,64,224,12,28,44,3,4,192,11,9,layer,none,True,8,True,60,1024,0.0011,0.14,0.0092
2024-08-22 11:08,12094.909,87.51837158203125,77448.81,41.93659973144531,77794.72,35.34091567993164,19,69123.01,41.10374450683594,34682.1,66.99658966064453,74254.83,28.627126693725582,5,73222.54,31.89278793334961,50004.105,47.738189697265625,75550.87,28.12025451660156,4,0.15,96,64,416,12,16,60,3,4,256,7,11,layer,none,False,8,False,40,512,0.0022,0.14,0.001
2024-08-22 10:42,19146.148,74.93992614746094,75420.6,24.867921829223636,77824.21,11.30419921875,19,74334.484,27.301586151123047,62466.82,42.265098571777344,74171.99,26.594459533691406,1,71216.445,22.509502410888672,31973.215,63.94033432006836,87574.71,23.20442771911621,2,0.15,96,64,288,12,40,48,4,4,192,7,9,batch,none,True,8,True,60,128,0.0038,0.14,0.0043
2024-08-22 08:36,24544.75,74.30146026611328,92393.15,17.335145950317383,82712.01,27.773326873779297,19,75036.88,22.13827896118164,36101.094,62.23961639404297,88523.195,-17.178571701049805,5,77101.02,13.718503952026367,33150.08,64.57341003417969,67563.35,33.24298858642578,4,0.15,96,64,416,12,48,44,4,4,128,9,5,batch,none,True,8,True,60,512,0.0091,0.18,0.0008
2024-08-22 11:17,15273.271,84.09136199951172,76245.19,32.95579528808594,80499.28,1.1498987674713137,22,82738.055,10.964954376220703,76170.23,30.37648200988769,77616.74,17.535913467407227,1,72786.984,32.33509826660156,18353.791,81.90172576904297,80395.95,41.67305755615234,15,0.15,96,64,480,12,20,56,4,4,256,9,5,batch,none,True,8,True,60,128,0.0009,0.18,0.0013
2024-08-22 10:03,13471.247,89.06952667236328,76491.52,29.90604591369629,73390.41,29.630964279174805,34,82179.43,11.805224418640137,72842.21,33.00353240966797,76739.445,16.13779640197754,1,70229.85,27.13986587524414,28693.31,67.77493286132812,73019.49,23.6628360748291,5,0.15,96,64,160,12,28,40,5,4,256,7,11,layer,none,True,8,False,60,128,0.0037,0.14,0.0056
2024-08-22 11:37,12566.465,86.73282623291016,83059.836,32.138519287109375,78150.79,21.357738494873047,16,88670.734,-9.206592559814451,82094.43,15.61428928375244,81311.664,0.3522694110870361,1,76432.29,25.396997451782227,14168.917,85.09672546386719,78136.23,33.615272521972656,14,0.15,96,64,352,12,36,32,4,4,256,9,9,layer,none,False,8,False,40,256,0.0019,0.12,0.0022
2024-08-22 08:21,18668.285,82.1644515991211,80771.61,23.56080436706543,75214.336,27.07810401916504,16,85960.305,-0.8031249046325684,49709.535,55.36833953857422,108438.35,-53.903507232666016,7,75214.336,27.07810401916504,18668.285,82.1644515991211,80771.61,23.56080436706543,16,0.1,96,64,224,12,40,40,4,4,128,7,9,layer,none,True,8,True,50,1024,0.0086,0.14,0.0014
2024-08-22 09:50,16601.674,81.87736511230469,74740.68,20.197921752929688,76661.23,10.90412139892578,15,83377.164,12.555133819580078,75334.03,34.83568572998047,76477.03,19.955766677856445,1,71666.18,21.754772186279297,32360.57,63.68354415893555,111163.95,0.9410858154296876,3,0.1,96,64,480,12,44,56,4,4,192,7,9,layer,none,False,8,True,50,128,0.0019,0.2,0.0019
2024-08-22 10:03,11205.864,88.22904968261719,71993.68,20.88165283203125,79078.79,7.32121467590332,30,70058.69,19.3232364654541,20058.871,81.65437316894531,76073.18,4.534506797790527,12,74812.11,14.604389190673828,14043.449,86.71481323242188,75073.766,19.46445083618164,29,0.2,96,64,288,12,28,48,5,4,256,5,5,layer,none,True,8,False,60,256,0.0017,0.14,0.0068
2024-08-22 10:54,11538.45,89.29239654541016,75682.57,36.82476806640625,74877.91,21.168380737304688,22,77764.14,9.294486045837402,34969.84,50.49930953979492,78850.695,-6.892073154449463,8,73689.05,18.895042419433597,14089.19,84.80215454101562,80301.41,28.159433364868164,15,0.2,96,64,480,12,40,52,3,4,256,7,11,batch,none,False,8,False,40,1024,0.0025,0.18,0.0009
2024-08-22 11:14,11304.313,88.03426361083984,81717.26,24.420589447021484,78029.8,21.283037185668945,25,81151.26,15.714138984680176,73969.086,33.87418365478516,76227.195,19.47289085388184,1,73007.266,20.98028564453125,31586.807,64.7007064819336,325450.2,-105.78909301757812,2,0.25,96,64,288,12,24,60,4,4,256,7,11,batch,none,False,8,True,50,128,0.0014,0.18,0.0009
2024-08-22 10:14,6915.5605,92.5274429321289,75736.49,22.80154800415039,74380.01,17.47624969482422,30,79338.555,19.184934616088867,15043.431,81.663330078125,77177.3,16.90378189086914,16,69813.555,26.967918395996094,13374.49,85.98915100097656,76988.41,25.544511795043945,18,0.2,96,64,288,12,44,48,4,4,192,9,11,batch,none,False,8,True,40,512,0.0014,0.2,0.0012
2024-08-22 08:37,10764.071,87.56623840332031,71392.445,36.18307876586914,73714.4,16.95473861694336,30,69984.63,42.59967041015625,14167.977,85.79972076416016,72638.69,21.288728713989254,17,72624.74,24.36407852172852,24522.404,75.93159484863281,73200.37,34.32777404785156,8,0.25,96,64,352,12,28,32,5,4,64,9,11,batch,none,False,8,True,50,256,0.0016,0.2,0.0045
2024-08-22 11:22,8607.432,90.85137939453124,71696.81,30.16199493408203,77770.484,10.587728500366213,26,71588.96,31.110828399658203,14592.155,83.99468231201172,76436.72,21.182918548583984,13,75380.04,29.754383087158203,15964.83,83.52529907226562,73897.52,37.509037017822266,14,0.2,96,64,32,12,28,64,4,4,256,9,9,layer,none,False,8,True,40,512,0.0021,0.14,0.0022
2024-08-22 10:38,22071.469,75.33362579345703,71019.21,33.64250183105469,73883.99,15.345609664916992,8,71019.21,33.64250183105469,22071.469,75.33362579345703,73883.99,15.345609664916992,8,73883.99,15.345609664916992,22071.469,75.33362579345703,71019.21,33.64250183105469,8,0.15,96,64,416,12,32,52,6,4,256,7,9,layer,none,False,8,True,60,256,0.0072,0.16,0.0033
2024-08-22 09:41,5520.1704,94.17532348632812,71707.414,31.28533935546875,74958.555,17.411649703979492,40,70215.05,30.455154418945312,10288.254,89.9486083984375,76013.92,15.993494033813477,25,71712.266,23.941349029541016,28997.441,66.7792739868164,74885.61,29.304224014282227,4,0.1,96,64,288,12,48,36,4,4,192,9,11,layer,none,False,8,False,40,512,0.0052,0.14,0.0003
2024-08-22 10:08,10209.43,88.98234558105469,79764.11,14.172035217285156,76934.44,14.204758644104004,32,82217.766,9.81764793395996,74291.91,29.817182540893555,77115.07,16.768110275268555,1,71593.38,26.220333099365234,33480.82,62.66947937011719,79026.94,16.530345916748047,2,0.25,96,64,96,12,28,48,6,4,192,5,11,batch,none,False,8,False,50,128,0.0028,0.12,0.0046
2024-08-22 11:13,7737.606,92.29188537597656,74202.76,40.05962753295898,72988.07,30.283092498779297,35,84419.32,3.690892457962036,74808.3,27.66737937927246,77589.25,12.276691436767578,1,70833.28,38.46528625488281,23710.617,77.19628143310547,76437.11,37.74842071533203,9,0.25,96,64,288,12,32,56,4,4,192,9,9,batch,none,False,8,True,50,128,0.0015,0.14,0.0023
2024-08-22 09:34,9493.284,89.96053314208984,73280.81,33.28580856323242,73980.586,19.185626983642575,28,75323.266,33.968692779541016,19980.441,82.78792572021484,75973.22,26.22613906860352,14,72049.06,27.662939071655277,10844.493,88.22539520263672,75628.98,33.358341217041016,27,0.2,96,64,224,12,40,44,5,4,192,11,11,batch,none,True,8,False,60,512,0.0022,0.18,0.001
2024-08-22 10:22,21024.697,70.77327728271484,83428.02,19.12808990478516,75234.56,17.801040649414062,21,80045.76,17.3790340423584,66745.766,37.0147819519043,75274.17,25.07402229309082,1,71661.125,28.19791984558105,27060.127,69.72380065917969,72399.586,41.01535034179688,7,0.2,96,64,480,12,44,52,5,4,256,5,9,batch,none,False,8,False,50,128,0.0058,0.14,0.0017
2024-08-22 10:44,10854.764,89.75250244140625,79154.266,30.53792762756348,77385.56,20.693260192871094,28,72591.25,27.24828720092773,23809.03,75.614013671875,82160.51,12.805116653442385,14,77385.56,20.693260192871094,10854.764,89.75250244140625,79154.266,30.53792762756348,28,0.25,96,64,480,12,52,48,4,4,256,7,11,layer,none,True,8,True,60,1024,0.0025,0.16,0.001
2024-08-22 10:47,10217.721,88.77068328857422,77868.28,29.37617874145508,77690.766,17.18376922607422,22,74999.766,31.85282325744629,13393.294,86.68380737304688,76150.36,20.18495750427246,21,76150.36,20.18495750427246,13393.294,86.68380737304688,74999.766,31.85282325744629,21,0.25,96,64,352,12,36,44,4,4,256,7,9,batch,none,False,8,True,40,1024,0.0044,0.14,0.0031
2024-08-22 09:50,9832.058,90.08610534667967,76863.35,26.1897087097168,74374.234,21.852224349975582,22,88448.914,-7.9816460609436035,82144.86,16.579395294189453,81040.125,1.608210802078247,1,72909.41,33.332008361816406,20066.566,81.11680603027344,75962.65,45.70931625366211,11,0.2,96,64,416,12,40,44,5,4,192,7,11,layer,none,False,8,False,40,256,0.0027,0.18,0.0014
2024-08-22 08:32,14356.057,83.85126495361328,84044.2,12.761431694030762,79440.69,10.462111473083496,20,76944.8,19.8079833984375,62526.44,38.70658874511719,74767.9,18.717187881469727,1,74618.234,18.46560287475586,25915.715,70.63516235351562,69937.58,40.96424102783203,6,0.15,96,64,288,12,48,48,5,4,256,11,11,layer,none,True,8,False,50,128,0.0052,0.14,0.0004
2024-08-22 10:22,17080.4,84.18402099609375,75564.93,35.05800247192383,73675.67,31.873071670532227,16,79156.55,16.089731216430664,61321.117,36.684364318847656,75170.1,19.515884399414062,1,72116.016,15.741241455078123,20452.053,77.6060562133789,73745.36,24.44807243347168,19,0.25,96,64,352,12,40,60,5,4,256,7,11,layer,none,True,8,False,40,128,0.0047,0.16,0.0027
2024-08-22 09:55,9158.911,90.5725555419922,74926.57,35.42125701904297,73828.72,21.283716201782227,35,74061.484,28.62976837158203,15552.381,81.75704956054688,76782.84,6.938475608825684,21,73319.99,19.82006454467773,13822.38,84.88606262207031,78444.445,28.74593162536621,22,0.2,96,64,352,12,32,36,5,4,256,7,9,batch,none,True,8,False,60,1024,0.0014,0.18,0.0053
2024-08-22 10:36,9297.301,90.30504608154295,76980.305,29.15659523010254,74888.445,24.18010902404785,31,74970.66,25.719505310058597,21723.045,79.59707641601562,73693.35,23.18321990966797,18,72204.54,25.048900604248047,10138.68,89.74132537841797,77894.7,28.17264747619629,32,0.15,96,64,416,12,40,44,5,4,256,7,5,layer,none,False,8,True,60,1024,0.0014,0.16,0.0046
2024-08-22 11:43,15449.079,83.00897216796875,77065.43,25.151336669921875,74749.12,19.44938850402832,19,113629.76,-7.949197292327881,71877.77,41.1942253112793,76407.52,27.551984786987305,1,71110.28,35.73334884643555,24634.996,73.36388397216797,84347.59,12.608641624450684,3,0.2,96,64,96,12,48,48,3,4,192,11,11,batch,none,False,8,True,60,128,0.0009,0.14,0.0043
2024-08-22 10:09,9245.991,89.74111938476562,83460.75,14.536166191101074,71941.37,20.013093948364254,29,85075.52,-0.0949025154113769,75228.1,27.29600715637207,77839.49,8.214539527893066,1,71159.8,29.516197204589844,12790.836,86.48109436035156,73253.18,34.41557312011719,16,0.2,96,64,160,12,40,44,5,4,256,7,11,layer,none,True,8,True,40,128,0.0016,0.16,0.0091
2024-08-22 08:18,9030.909,90.43135833740234,75484.01,37.57684326171875,79974.266,22.243040084838867,29,71735.22,29.629039764404297,16840.098,80.53926086425781,80766.8,0.8354604244232178,16,73151.12,19.57102394104004,43740.863,57.67198944091797,74440.164,26.86905288696289,8,0.15,96,64,288,8,64,28,3,4,64,7,5,layer,none,False,8,False,40,1024,0.0009,0.14,0.0002
2024-08-22 10:09,15280.691,84.63072204589844,81259.16,26.222484588623047,77573.64,15.02697467803955,19,83338.16,7.292646408081055,49729.01,52.38673782348633,84366.59,-4.292809963226318,9,73925.445,27.36644172668457,31775.842,70.85131072998047,77366.984,20.954662322998047,8,0.25,96,64,96,12,44,56,5,4,192,7,11,layer,none,False,8,True,60,1024,0.0026,0.14,0.0022
2024-08-22 10:52,12352.544,86.58824920654297,71431.98,40.3569221496582,75451.9,21.237873077392575,30,67911.305,44.45761489868164,18293.96,81.60250091552734,73429.13,23.39787483215332,18,75712.195,31.39867210388184,14507.736,84.25443267822266,75240.17,44.34843826293945,29,0.1,96,64,480,12,36,56,5,4,256,5,9,layer,none,False,8,True,60,1024,0.0035,0.14,0.0032
2024-08-22 10:38,12210.108,88.1566162109375,77052.35,30.34524345397949,77100.34,20.656007766723636,20,84231.25,10.498505592346191,69304.234,30.122583389282227,76357.55,20.324302673339844,1,71329.83,45.20780944824219,30784.604,68.02438354492188,75360.96,33.267879486083984,3,0.25,96,64,352,12,32,52,4,4,256,7,11,batch,none,False,8,True,40,128,0.0018,0.16,0.0046
2024-08-22 09:58,15335.837,81.89266967773438,79540.85,37.566802978515625,76317.15,25.70278549194336,23,77331.65,30.724275588989254,20308.148,78.73705291748047,78281.336,9.270638465881348,19,79013.53,26.72972679138184,31875.674,67.61235046386719,94730.0,6.584745407104492,9,0.25,96,64,352,12,48,48,5,4,192,9,5,batch,none,True,8,True,60,1024,0.0016,0.14,0.002
2024-08-22 10:23,17930.375,84.34564971923828,81590.93,28.3991641998291,78727.086,29.85982894897461,21,90904.45,-19.27742958068848,82204.53,7.50960111618042,83968.3,-9.987473487854004,1,78732.32,28.529924392700195,27643.924,76.23353576660156,81966.53,32.58982467651367,13,0.2,96,64,416,12,44,52,5,4,256,5,9,layer,none,True,8,False,40,1024,0.0035,0.18,0.0042
2024-08-22 10:17,8226.342,91.56182861328124,75382.664,27.954679489135746,73993.81,23.954856872558597,32,70492.75,28.33055877685547,22061.725,79.26612091064453,74133.58,14.623075485229492,18,71919.17,20.716894149780277,28053.992,75.98040008544922,74268.75,25.579500198364254,13,0.25,96,64,352,12,40,44,5,4,256,7,9,layer,none,False,8,False,40,1024,0.0072,0.14,0.002
2024-08-22 11:02,7862.4546,91.83244323730467,73500.32,28.312957763671875,72349.305,19.605165481567383,34,70634.04,28.135173797607425,13287.1045,86.1294174194336,76528.38,6.8472981452941895,19,70109.84,22.18950462341309,45955.527,54.45844650268555,77381.984,23.44907569885254,9,0.2,96,64,416,12,28,60,4,4,256,7,11,batch,none,False,8,True,50,1024,0.0023,0.12,0.0016
2024-08-22 10:44,12574.663,87.32832336425781,73824.516,35.69163131713867,77498.5,21.94278907775879,20,76235.11,24.27895736694336,28292.117,69.90899658203125,80316.11,17.98651123046875,6,74146.74,34.10019302368164,54830.758,52.499603271484375,72353.76,40.01315689086914,2,0.25,96,64,480,12,44,52,4,4,256,7,11,batch,none,True,8,True,50,256,0.0039,0.16,0.0037
2024-08-22 09:57,9616.239,89.60465240478516,73800.57,33.3570671081543,72810.49,23.83006858825684,26,86583.625,-3.004980087280273,78856.49,20.65609169006348,79544.01,6.699377059936523,1,71431.555,28.59634780883789,25213.18,75.82758331298828,75765.71,39.26668930053711,14,0.15,96,64,416,12,52,52,6,4,192,7,5,batch,none,False,8,True,40,128,0.0012,0.16,0.0044
2024-08-22 10:39,12575.248,88.1660385131836,70569.3,30.903810501098636,75538.15,12.495553970336914,27,65361.977,30.80034828186035,22408.35,74.17434692382812,82545.49,6.260913848876953,15,74033.375,27.189380645751957,26909.865,81.9513168334961,72850.12,44.33251190185547,23,0.15,96,64,416,12,48,48,4,4,256,7,11,batch,none,False,8,True,60,512,0.0061,0.16,0.004
2024-08-22 11:34,12198.878,87.10334014892578,76845.26,42.27930450439453,78395.04,33.82346725463867,21,76725.61,33.187381744384766,30307.008,65.82266235351562,78497.945,20.822603225708008,9,74585.516,31.06960678100586,37814.77,68.25534057617188,68892.73,38.75559616088867,8,0.2,96,64,224,12,20,52,3,4,192,9,11,layer,none,False,8,False,50,1024,0.0016,0.12,0.0039
2024-08-22 11:33,11497.462,87.99662017822266,78659.79,28.532827377319336,77652.68,23.627031326293945,22,89205.336,-11.933469772338867,82034.375,13.448863983154297,81957.83,-2.4451613426208496,1,74951.625,23.749357223510746,13217.84,84.21552276611328,78594.1,24.53441047668457,16,0.2,96,64,224,12,56,40,4,4,128,11,5,batch,none,False,8,False,40,256,0.0015,0.16,0.0041
