exp_date,train_rmse,train_custom_acc,val_rmse_for_best_train,val_custom_acc_for_best_train,test_rmse_for_best_train,test_custom_acc_for_best_train,train_epoch_for_best_train,val_rmse,val_custom_acc,train_rmse_for_best_val,train_custom_acc_for_best_val,test_rmse_for_best_val,test_custom_acc_for_best_val,val_epoch_for_best_val,test_rmse,test_custom_acc,train_rmse_for_best_test,train_custom_acc_for_best_test,val_rmse_for_best_test,val_custom_acc_for_best_test,test_epoch_for_best_test,seq_len,lr,d,hid_d,last_d,time_d,e_layers,token_emb_kernel_size,comb_type,bs,dropout
2024-07-22 17:30,191.98575,27.33354377746582,524.3508,-40.09505081176758,400.7489,-66.06695556640625,15,580.0262,-36.37550735473633,884.4189,-163.3309326171875,527.2494,-29.959228515625,1,336.6115,-48.5791015625,257.60034,-9.66978645324707,431.95184,-22.57448005676269,11,34,0.0179,196,792,935,145,4,12,add,1100,
2024-07-23 19:33,149.62343,55.83535385131836,456.3306,1.5484634637832642,414.47363,13.371922492980955,11,439.47687,13.919538497924805,252.65672,21.229415893554688,402.7511,10.021589279174805,3,347.33466,-50.631927490234375,254.5578,0.3777316212654114,390.3963,-17.889686584472656,2,34,0.0325,425,795,851,93,4,12,add,128,0.5
2024-07-22 01:11,176.98515,40.87922286987305,516.3447,-38.98204803466797,467.8595,-66.69062042236328,21,403.93823,-34.44667434692383,205.87012,18.843320846557617,355.22034,-56.45729064941406,11,352.29227,-64.5372085571289,329.95187,14.782137870788574,451.46005,-45.90913772583008,9,26,0.0039,165,756,693,147,8,14,add,1100,
2024-07-22 13:21,190.75046,32.649784088134766,430.058,-42.190879821777344,393.15616,-82.02530670166016,17,413.96838,-8.58575439453125,231.50049,9.951251983642578,377.57687,-49.93283462524414,8,376.62106,-59.006935119628906,221.90474,34.09823989868164,424.65076,-20.206302642822266,10,32,0.0031,244,689,937,137,5,13,add,1100,
2024-07-22 17:06,179.13527,32.7315673828125,502.5885,-49.101200103759766,413.84216,-92.75116729736328,18,390.15033,-43.1450080871582,256.352,-5.464719295501709,359.5533,-99.68058013916016,9,351.24475,-50.49531173706055,336.5414,-23.03672981262207,446.54315,-32.921958923339844,5,34,0.0144,140,700,947,104,3,12,add,1100,
2024-07-22 12:36,160.00446,50.22158050537109,488.9922,-132.95977783203125,520.3438,-190.3726806640625,18,456.81784,-13.67354965209961,321.42645,18.031747817993164,426.64648,-80.86528778076172,7,410.6346,-56.881595611572266,224.4973,45.75946807861328,472.22964,-20.334138870239254,16,34,0.0104,335,556,933,93,11,12,add,1100,
2024-07-23 00:08,216.53143,11.254875183105469,454.20978,-62.533992767333984,400.78735,-111.50045776367188,18,417.8115,-24.361064910888672,252.90346,7.142547130584717,346.27893,-60.08000564575195,13,340.94717,-21.06693458557129,258.7349,-1.6410367488861084,424.12494,-1.5991578102111816,12,32,0.1652,453,703,871,96,2,12,add,1100,0.3616706846854508
2024-07-23 00:02,183.01631,19.043664932250977,439.07642,2.699398994445801,388.39886,-9.741436004638672,15,393.96182,-27.29511260986328,296.91254,19.221485137939453,355.94055,-64.53042602539062,7,436.7017,34.12140274047852,437.25616,28.42232322692871,512.3586,32.5375862121582,1,30,0.0051,451,730,1025,112,7,15,add,1100,0.451171764619206
2024-07-23 03:41,162.12431,46.36473083496094,481.70392,-61.797142028808594,443.01492,-99.5988998413086,18,389.16388,-5.795959949493408,400.2857,5.397745132446289,415.94693,-41.70429992675781,8,2602332.0,-977949.625,3021021.0,-909499.0625,2138292.8,-979956.5625,1,33,0.0538,485,1010,1110,112,13,8,add,1100,0.3386465060124575
2024-07-22 11:15,168.69228,34.1887092590332,487.19327,-15.843039512634276,357.05865,-40.05099105834961,19,417.49747,-2.180881977081299,256.14883,-12.590837478637695,344.6325,-15.177163124084473,10,344.6325,-15.177163124084473,256.14883,-12.590837478637695,417.49747,-2.180881977081299,10,29,0.0338,256,671,901,87,9,15,add,1100,
2024-07-22 03:39,181.10123,57.10860061645508,478.0351,-7.760030746459961,433.2686,6.160326480865479,18,431.51218,-6.747206687927246,274.14044,21.512914657592773,347.6086,-47.951263427734375,8,347.09006,-32.63447189331055,258.2143,11.739577293395996,418.21472,-13.842310905456545,7,28,0.0163,360,628,948,140,10,14,add,1100,
2024-07-23 05:46,159.90744,37.84939956665039,444.70035,-27.157527923583984,397.4008,-57.23504257202149,16,433.71558,7.705737590789795,260.57974,26.662248611450195,423.81665,-17.43246841430664,9,467.4625,17.924068450927734,526.41895,1.034801006317139,600.4753,1.0443023443222046,1,44,0.0146,334,858,903,119,10,14,add,1100,0.4466139797038345
2024-07-23 02:25,203.01967,27.08369827270508,467.0184,-9.560795783996582,411.4445,-0.6564346551895142,14,410.60486,23.66985321044922,286.4133,44.80378723144531,398.32764,20.426897048950195,10,334.16385,-18.052160263061523,442.89517,-21.81983757019043,502.07288,-89.76299285888672,9,33,0.1216,265,987,801,137,21,15,add,1100,0.4017893169164485
2024-07-22 22:26,182.50937,30.649036407470703,471.216,-41.50783920288086,391.7018,-78.04855346679688,26,427.20074,-19.0116024017334,231.03229,16.331462860107422,366.22122,-34.38927459716797,17,350.20767,-36.59904479980469,262.989,-6.223912239074707,440.3875,-12.444506645202637,12,30,0.0505,394,550,850,138,2,7,add,1100,0.4197941762989091
2024-07-22 14:35,173.40149,50.823028564453125,518.0355,-29.388818740844727,403.8046,-20.66839408874512,18,433.59882,-26.63733291625977,300.6045,-7.943516731262207,356.2794,-33.30116271972656,7,356.2794,-33.30116271972656,300.6045,-7.943516731262207,433.59882,-26.63733291625977,7,31,0.0122,200,666,933,119,6,14,add,1100,
2024-07-22 02:30,147.54883,47.55914688110352,467.08176,-13.07396125793457,390.1976,-23.63919258117676,15,450.36502,-35.439510345458984,205.76134,17.8906192779541,371.25763,-83.16343688964844,12,352.39377,-62.90275573730469,238.84076,26.940134048461918,453.07822,-19.163530349731445,9,26,0.0189,358,794,800,177,16,11,add,1100,
2024-07-22 02:33,144.91415,52.459659576416016,465.38855,-20.35487174987793,414.35803,-29.373523712158203,20,367.99338,14.756467819213867,280.50394,19.97466468811035,370.85443,-13.31470012664795,10,351.27982,-53.15597152709961,320.10687,17.050453186035156,380.79553,-3.916229486465454,9,21,0.0081,392,653,845,164,14,13,add,1100,
2024-07-22 23:47,254.44109,37.04806900024414,437.9728,21.65999794006348,460.91592,14.360396385192873,8,376.67148,-7.849616527557373,289.8156,13.736366271972656,437.78204,-53.27571868896485,5,365.10117,-31.87943649291992,227.754,12.32191276550293,394.7456,-41.00654602050781,11,48,0.0067,451,520,1166,129,7,7,add,1100,0.3932760635946937
2024-07-22 13:00,199.24403,42.91129302978516,545.436,-11.210775375366213,426.98715,-12.921224594116213,16,415.75476,-49.28471755981445,309.19745,-24.917593002319336,357.53278,-49.98526763916016,7,357.53278,-49.98526763916016,309.19745,-24.917593002319336,415.75476,-49.28471755981445,7,33,0.0121,236,756,862,119,8,14,add,1100,
2024-07-23 20:50,193.682,17.382349014282227,501.40546,-71.87101745605469,611.81067,-254.5663146972656,8,433.22662,-33.1522102355957,307.8327,-15.66112232208252,342.5691,-11.07867431640625,2,342.5691,-11.07867431640625,307.8327,-15.66112232208252,433.22662,-33.1522102355957,2,47,0.1364,435,892,979,99,10,15,add,128,0.5
2024-07-22 15:05,156.5904,46.19070053100586,494.08694,-7.875148296356201,446.1617,-9.520938873291016,17,435.27426,-24.09814453125,252.75969,0.0115188723430037,372.9983,-83.49214172363281,10,319.6811,-33.1850471496582,275.78064,6.651650428771973,452.81638,-2.7925589084625244,7,28,0.0151,265,706,898,129,9,12,add,1100,
2024-07-22 23:53,189.14412,39.535438537597656,539.65063,-139.2018280029297,476.66617,-142.6759796142578,21,407.3722,-32.7408332824707,233.93759,17.543472290039062,365.52145,-64.4046401977539,12,354.74814,-66.8092041015625,440.92465,-5.224519729614258,439.759,-28.324655532836918,10,41,0.0195,340,747,1103,131,18,11,add,1100,0.3466769223959545
2024-07-22 01:04,179.18845,44.824951171875,458.66687,-36.60618591308594,384.34155,-40.13323211669922,18,400.72772,-52.97690582275391,258.41248,-12.033637046813965,348.09863,-82.16118621826172,8,348.09863,-82.16118621826172,258.41248,-12.033637046813965,400.72772,-52.97690582275391,8,25,0.0242,330,703,844,170,5,5,add,1100,
2024-07-22 23:22,208.39386,27.25088882446289,474.0686,-11.460227012634276,401.25278,-66.45066833496094,14,429.24265,-30.290010452270508,232.4382,9.037226676940918,441.88086,-112.76519775390624,12,442.02512,-90.5578384399414,223.49222,29.776365280151367,444.34494,-21.20098114013672,13,31,0.041,278,556,1119,160,18,15,add,1100,0.4267641372051804
2024-07-22 11:11,154.01431,43.22208786010742,475.09824,-39.33756637573242,431.46683,-98.1959991455078,16,444.5392,-11.460309028625488,223.10054,24.041580200195312,399.99005,-88.03076171875,9,359.38593,-38.310977935791016,287.60406,-13.08169937133789,493.77792,-13.02601432800293,6,28,0.0141,250,660,927,167,5,13,add,1100,
2024-07-23 05:39,216.60776,3.909338235855103,462.3383,-82.9912109375,397.5995,-117.52843475341795,9,412.01663,-19.22790908813477,281.18362,2.048593282699585,414.93726,-59.78987884521485,3,406.88022,-52.95745086669922,239.96236,16.10361099243164,520.7329,-33.80695724487305,13,25,0.0073,440,849,805,88,5,7,add,1100,0.4691409753049579
2024-07-22 21:31,183.48248,27.885557174682617,480.0396,-67.59396362304688,477.50818,-124.5105209350586,23,401.97076,-12.442410469055176,240.17888,18.621774673461918,350.71503,-52.09920501708984,13,327.14984,-17.704557418823242,329.48233,1.0171009302139282,427.0838,11.919795989990234,10,30,0.0576,371,799,998,128,10,12,add,1100,0.3755952707744527
2024-07-23 03:03,175.47389,33.63718795776367,472.6171,-55.37399291992188,421.1141,-64.76258850097656,17,388.80676,10.124438285827637,294.77698,29.369922637939453,334.79984,-23.16525650024414,28,334.79984,-23.16525650024414,294.77698,29.369922637939453,388.80676,10.124438285827637,28,26,0.0411,473,677,872,132,12,15,add,1100,0.3946000746681667
2024-07-23 02:37,151.4597,57.74788284301758,520.3874,13.118355751037598,430.80966,5.969095230102539,19,424.4807,-6.627326965332031,240.92978,20.199268341064453,373.12424,-10.790952682495115,12,448.453,8.60024642944336,859.2714,-105.68684387207033,557.9024,-11.28487777709961,1,26,0.0126,495,771,898,104,22,7,add,1100,0.3363501506008833
2024-07-22 03:27,169.21848,36.73627853393555,458.91086,-45.09688949584961,423.81876,-59.2115592956543,14,407.86874,-7.8556227684021,212.38756,19.321517944335938,362.91992,-44.89912796020508,10,355.5591,-25.862001419067383,295.8261,27.83443260192871,420.30737,3.328951597213745,9,27,0.0194,343,631,795,193,16,12,add,1100,
2024-07-22 17:57,208.7945,15.158935546875,436.48883,-41.35957336425781,390.31558,-93.13726043701172,12,397.15543,-12.34035873413086,353.91473,-14.93242359161377,362.11887,-40.8255500793457,6,362.11887,-40.8255500793457,353.91473,-14.93242359161377,397.15543,-12.34035873413086,6,33,0.0182,198,697,987,120,6,13,add,1100,
2024-07-22 12:17,192.3139,27.315235137939453,441.52332,-23.660938262939453,372.25705,-53.51165771484375,13,483.46628,-7.268904685974121,420.4975,2.024973154067993,413.83276,-2.333643913269043,1,324.17972,-12.176241874694824,443.7587,0.6562460660934448,422.3988,2.728163242340088,5,29,0.0163,333,573,878,112,6,10,add,1100,
2024-07-23 21:04,180.67084,56.19141006469727,478.02243,2.5055832862854004,450.19885,-14.158859252929688,17,433.41925,25.016036987304688,265.16232,30.417648315429688,379.8009,18.33742332458496,5,344.48282,-15.78327178955078,217.59904,16.642927169799805,437.08783,-3.753893613815308,7,23,0.0711,130,596,901,98,17,14,add,512,0.5
2024-07-22 16:28,172.0023,44.248512268066406,466.9109,9.000446319580078,402.09225,-5.672298908233643,20,391.35547,-53.796173095703125,242.41919,-0.6764481067657471,357.42935,-93.44120025634766,10,331.32648,-59.38277816772461,265.88104,0.4806958138942718,397.05295,-23.98715591430664,9,32,0.0148,248,780,879,126,4,12,add,1100,
2024-07-22 11:58,169.4115,39.8003044128418,448.78522,-54.58273315429688,407.42947,-65.71558380126953,17,414.8937,-42.10053634643555,224.43326,5.247303009033203,392.93317,-65.36097717285156,9,389.60196,-99.06956481933594,240.50108,7.703107357025146,433.27362,-75.88958740234375,10,31,0.0064,191,636,929,178,3,11,add,1100,
2024-07-22 06:54,259.18185,30.954486846923828,440.54916,0.5826950669288635,359.9819,-25.14129638671875,12,371.21353,-10.993327140808104,284.69003,11.418766975402832,364.11536,-38.343936920166016,7,352.1905,-40.282470703125,318.16364,32.53252029418945,391.73743,-12.308905601501465,10,28,0.0025,395,621,690,111,15,13,add,1100,
2024-07-22 08:12,172.85313,46.94926071166992,476.33472,-26.871257781982425,414.64398,-44.97672271728516,15,430.31104,-67.96952056884766,269.59326,2.430821180343628,359.62323,-81.1234359741211,6,359.62323,-81.1234359741211,269.59326,2.430821180343628,430.31104,-67.96952056884766,6,29,0.0086,322,623,995,146,12,11,add,1100,
2024-07-22 14:08,130.53467,57.12141418457031,484.668,-93.8197784423828,468.57446,-132.82826232910156,19,419.4233,2.0338501930236816,261.13055,11.159087181091309,379.22803,-39.812110900878906,9,378.75604,-45.14763641357422,229.36429,8.69251537322998,429.8144,-0.2435628324747085,10,28,0.0088,204,791,925,92,7,13,add,1100,
2024-07-22 12:29,168.97144,44.72216796875,485.33408,-78.01165771484375,435.02267,-124.14900970458984,15,401.51047,-5.143045425415039,270.61548,14.715131759643556,365.12576,-40.2485466003418,7,365.12576,-40.2485466003418,270.61548,14.715131759643556,401.51047,-5.143045425415039,7,32,0.0096,191,619,953,111,7,11,add,1100,
2024-07-22 05:23,164.55688,34.01768112182617,478.34244,-15.531231880187988,411.4653,-25.15320205688477,15,423.83923,-20.65144157409668,208.91139,14.514084815979004,356.4935,-16.776588439941406,11,336.82492,-35.10078048706055,532.7031,-14.64967155456543,454.59186,-34.8011589050293,7,23,0.0101,317,695,738,104,12,12,add,1100,
2024-07-22 04:55,159.74701,54.82090759277344,462.76782,-4.622865200042725,465.00925,-0.1542834639549255,19,515.05493,-53.91061019897461,534.0252,-24.1793212890625,414.22263,-31.77838897705078,1,414.22263,-31.77838897705078,534.0252,-24.1793212890625,515.05493,-53.91061019897461,1,27,0.0035,366,738,794,158,12,11,add,1100,
2024-07-22 10:21,170.19751,43.84052658081055,449.98975,-45.70068740844727,440.85153,-88.11506652832031,15,442.56033,12.407962799072266,332.38892,-2.8867080211639404,465.5712,-14.397229194641112,4,379.6696,-49.283653259277344,431.39905,-6.5447845458984375,466.39648,-55.36135482788086,1,32,0.008,316,734,972,107,8,13,add,1100,
2024-07-23 00:07,193.14551,33.45281982421875,467.17438,-21.5991268157959,425.235,-89.11284637451172,15,427.55792,-9.654026985168455,219.7502,26.79159164428711,366.14896,-52.88968276977539,11,358.33005,-34.09064102172852,202.99237,23.68647003173828,438.82645,-9.884668350219728,12,25,0.1785,320,911,915,115,12,12,add,1100,0.4959544497034894
2024-07-22 01:42,186.46562,42.74964141845703,473.09216,-23.07119369506836,423.38184,-68.0802230834961,20,375.71942,-31.234893798828125,284.53494,2.1226608753204346,364.22485,-68.12540435791016,12,354.91046,-40.46039962768555,440.05624,-13.694743156433104,399.28073,-10.92128562927246,9,19,0.0495,297,841,768,203,18,11,add,1100,
2024-07-23 01:29,176.4467,26.909292221069336,442.39648,-22.330698013305664,388.3512,-40.662208557128906,18,387.41705,-19.713191986083984,240.67317,11.040032386779783,350.77023,-37.6285400390625,10,368.17093,-76.29389190673828,248.94414,-10.07878875732422,413.43533,-52.01242065429688,13,29,0.0164,456,967,1005,95,4,9,add,1100,0.4671167016853301
2024-07-22 23:39,155.80206,36.4755744934082,545.41547,-14.89552116394043,419.94275,-50.47630310058594,15,481.99127,-20.66318702697754,272.5875,-15.886062622070312,360.06284,-55.62348556518555,9,360.06284,-55.62348556518555,272.5875,-15.886062622070312,481.99127,-20.66318702697754,9,35,0.0085,306,970,867,135,10,11,add,1100,0.3510881196789163
2024-07-22 08:45,180.05608,11.664443016052246,472.21625,-74.52721405029297,420.84412,-79.49791717529297,15,411.0716,-0.2842142879962921,236.9939,27.874866485595703,366.54626,5.925937175750732,7,350.69733,-6.166617393493652,291.33365,18.683029174804688,415.1402,-10.555143356323242,10,28,0.0102,422,539,861,127,7,12,add,1100,
2024-07-22 14:48,190.30527,30.92948532104492,447.0685,-20.205671310424805,397.0112,-34.39335632324219,15,403.83023,0.2849540710449219,289.9052,-9.449634552001951,355.18518,-38.396881103515625,7,371.11194,-13.770753860473633,252.53474,6.011075973510742,408.3496,2.430252313613892,8,31,0.0127,168,749,917,144,5,12,add,1100,
2024-07-22 14:42,172.22914,47.59252166748047,515.666,5.112016201019287,422.26782,-1.688512086868286,17,420.24948,-31.47386360168457,266.583,13.391324043273926,381.69315,-96.10406494140624,10,371.84125,-81.59481048583984,220.8304,17.803104400634766,428.19894,-27.234249114990234,11,29,0.0086,307,766,978,130,9,12,add,1100,
2024-07-22 08:28,185.19878,15.629664421081545,469.24054,-63.74481964111328,444.72067,-131.99703979492188,15,421.53558,-14.546630859375,309.40247,-6.410873889923096,349.7532,-72.89427947998047,8,353.15558,-80.05027770996094,280.78818,11.318293571472168,426.23956,-24.327930450439453,9,26,0.0108,381,577,1006,137,7,12,add,1100,
2024-07-23 06:06,219.34839,11.892189979553224,405.50528,-5.993558883666992,367.52634,2.788559913635254,15,382.89398,-28.160783767700195,225.23756,4.82653284072876,342.13565,-43.98363494873047,13,342.13565,-43.98363494873047,225.23756,4.82653284072876,382.89398,-28.160783767700195,13,35,0.0345,450,639,950,116,9,11,add,1100,0.3897014224673648
2024-07-23 02:45,200.20181,31.184852600097656,481.92694,-34.02278137207031,366.85925,-9.046886444091797,16,418.34424,3.055107593536377,303.65375,5.264418125152588,368.44772,4.303737163543701,9,341.6153,-27.77280044555664,252.93884,23.6588077545166,422.1062,-4.627904415130615,10,46,0.0751,320,596,1164,111,10,13,add,1100,0.3319003620797657
2024-07-22 14:11,180.3014,37.52097702026367,483.07895,0.4228485226631164,386.25967,-12.492395401000977,14,420.39926,5.443711757659912,344.29706,7.497697353363037,390.20544,4.025338649749756,6,381.03412,-109.97417449951172,417.3809,-18.39800071716309,467.76578,-77.46280670166016,4,24,0.0068,218,732,884,109,7,13,add,1100,
2024-07-22 22:18,196.16603,26.92963981628418,421.23608,-24.936464309692383,370.23456,-31.255678176879883,15,381.90646,-18.951814651489254,319.35355,16.926942825317383,358.8537,-51.66266632080078,9,358.8537,-51.66266632080078,319.35355,16.926942825317383,381.90646,-18.951814651489254,9,31,0.1595,436,529,974,130,15,12,add,1100,0.3412071717880311
2024-07-22 11:00,204.91153,17.972332000732422,446.20642,-22.505464553833008,362.72192,-27.91605758666992,17,386.8246,-29.01997375488281,259.6871,-6.61408805847168,340.8062,-64.36162567138672,9,316.03802,-16.996488571166992,314.9705,3.0631203651428223,404.43347,7.148585796356201,7,30,0.0211,281,539,941,81,3,11,add,1100,
2024-07-22 08:47,172.23239,43.21751022338867,485.6313,-17.921916961669922,432.578,-56.435848236083984,18,390.34113,-12.731446266174316,244.34329,21.02144432067871,355.44296,-49.05602645874024,9,352.60443,-20.00406646728516,269.72754,17.7192325592041,408.39462,-5.802581310272217,7,25,0.0228,364,643,941,153,7,13,add,1100,
2024-07-22 16:52,172.89658,45.087669372558594,493.92456,-6.655704021453857,440.7404,-16.564435958862305,17,409.54144,-23.141963958740234,265.4999,3.7712607383728023,360.27078,-71.09972381591797,8,360.27078,-71.09972381591797,265.4999,3.7712607383728023,409.54144,-23.141963958740234,8,28,0.0236,230,615,915,119,11,12,add,1100,
2024-07-23 04:59,182.13602,31.22129249572754,439.20456,-31.925800323486328,415.40244,-52.68952178955078,17,386.16266,-36.255977630615234,237.30304,-2.838995695114136,338.78705,-60.00260925292969,8,338.78705,-60.00260925292969,237.30304,-2.838995695114136,386.16266,-36.255977630615234,8,44,0.0124,364,583,1046,151,6,9,add,1100,0.4233099471699217
2024-07-22 12:48,218.48717,35.982452392578125,488.3222,3.5349371433258057,410.8553,-15.439324378967283,11,380.73398,1.6189377307891846,253.45496,-6.390446662902832,403.3059,-26.76009178161621,6,403.3059,-26.76009178161621,253.45496,-6.390446662902832,380.73398,1.6189377307891846,6,31,0.0038,256,605,906,120,6,11,add,1100,
2024-07-22 12:42,172.53062,35.64126968383789,470.57227,-25.40839195251465,400.35086,-25.23480796813965,16,408.32486,-6.209306240081787,210.29439,26.203691482543945,377.57965,-19.287403106689453,11,358.39905,-32.62296676635742,323.86774,11.282182693481444,440.4643,-20.56587219238281,8,33,0.0185,245,805,969,123,9,11,add,1100,
2024-07-22 16:39,190.1768,40.33355331420898,426.87067,-11.793070793151855,381.0483,-46.39102935791016,14,429.66364,-13.774831771850586,213.73805,27.63530158996582,357.86072,-45.11035919189453,12,357.86072,-45.11035919189453,213.73805,27.63530158996582,429.66364,-13.774831771850586,12,34,0.0146,209,827,927,163,6,13,add,1100,
2024-07-22 10:57,194.9088,38.336273193359375,455.1594,14.962347984313965,428.01273,18.39053726196289,18,390.14694,-19.537296295166016,224.46193,4.376726150512695,344.7762,-48.963504791259766,11,347.8679,-47.47264099121094,272.149,9.892904281616213,410.89752,-14.83084487915039,9,31,0.019,192,688,837,130,6,11,add,1100,
2024-07-22 05:40,167.69322,47.75215148925781,472.03168,-117.3773193359375,401.68304,-125.76319885253906,17,387.90863,-4.04932975769043,255.4025,30.301597595214844,335.23123,-36.24897384643555,10,335.23123,-36.24897384643555,255.4025,30.301597595214844,387.90863,-4.04932975769043,10,33,0.0091,406,608,967,191,17,13,add,1100,
2024-07-22 12:24,173.92416,26.939775466918945,448.83438,-36.783687591552734,399.7316,-51.70378875732422,15,400.8237,-44.10300064086914,252.57948,-9.86384391784668,382.89795,-116.41958618164062,7,360.9724,-29.84242820739746,323.18063,10.261985778808594,421.40704,4.12897253036499,5,33,0.0051,261,676,926,145,5,13,add,1100,
2024-07-22 18:34,183.19565,25.17060089111328,417.18472,-41.56977081298828,402.2299,-46.018367767333984,14,392.23282,0.4548586905002594,279.1095,17.47244644165039,374.1625,-11.435335159301758,7,374.1625,-11.435335159301758,279.1095,17.47244644165039,392.23282,0.4548586905002594,7,34,0.0194,157,831,998,136,6,12,add,1100,
2024-07-22 05:45,156.82149,51.51469421386719,469.28287,-82.28819274902344,471.73703,-118.9219970703125,22,437.1817,-27.76878929138184,194.46054,17.868988037109375,398.1259,-37.02058410644531,13,316.9292,-35.08977508544922,460.46402,-10.989238739013672,458.7892,-12.907883644104004,8,27,0.0189,302,625,829,137,18,11,add,1100,
2024-07-22 16:12,154.04372,48.2354850769043,478.82086,-84.8822021484375,439.36096,-142.28053283691406,22,441.2008,-53.38479232788086,175.97737,39.04186248779297,383.5601,-88.8828125,14,381.6324,-128.9285125732422,546.37305,-17.134191513061523,566.05084,-134.40164184570312,6,32,0.0084,215,728,937,162,8,10,add,1100,
2024-07-22 13:26,169.24844,47.90383529663086,517.9942,-19.025724411010746,477.17603,-12.710674285888672,33,379.91348,-19.51586532592773,232.43929,13.670658111572266,349.7961,-54.906585693359375,23,334.17047,-12.696749687194824,351.44095,7.233728885650635,408.5366,3.906337738037109,8,23,0.0243,151,710,889,140,11,11,add,1100,
2024-07-22 00:23,185.82771,30.115280151367188,449.05798,-45.205265045166016,415.53406,-60.1566047668457,13,406.38016,-57.53993988037109,264.2158,-17.458648681640625,399.89258,-117.69548034667967,9,351.05203,-70.09951782226562,304.4385,-6.740687847137451,403.60526,-32.07475280761719,8,22,0.0267,242,646,625,153,11,9,add,1100,
2024-07-22 21:41,181.5898,26.56965446472168,448.65073,-34.34095001220703,397.22656,-26.61135482788086,16,422.83658,-25.75082015991211,267.84555,-4.701250553131104,366.9181,-17.971511840820312,5,340.30457,-39.20579528808594,262.35544,23.975160598754883,424.77975,-30.750232696533203,10,42,0.0103,341,616,893,84,5,8,add,1100,0.4604976043717135
2024-07-22 22:36,151.71962,59.07658767700195,505.8975,-19.036088943481445,440.71036,-25.89899063110352,21,395.42905,9.021037101745604,209.79247,28.512928009033203,388.01184,8.733772277832031,12,368.32852,-62.93991470336914,610.27246,-14.130511283874512,549.1071,-48.50960540771485,9,24,0.0152,303,917,902,137,24,8,add,1100,0.3109456433601857
2024-07-22 18:01,162.95442,28.21190452575684,484.45755,-45.64891052246094,444.09503,-65.35356140136719,19,402.7976,-27.627120971679688,227.91588,9.912260055541992,356.8373,-62.85512161254883,9,354.3836,-52.52243041992188,248.44807,3.372979164123535,417.72095,-34.10182189941406,7,31,0.0159,260,669,947,111,3,12,add,1100,
2024-07-22 19:00,215.69435,9.482505798339844,449.79715,-34.87607192993164,368.17838,-72.13014221191406,18,389.8,-5.08126163482666,255.96446,2.7717180252075195,349.98834,-15.416488647460938,9,339.37192,-42.2470588684082,257.35672,-0.8301768898963928,394.37283,-20.784931182861328,7,34,0.0348,174,862,948,147,2,11,add,1100,
2024-07-23 20:44,150.7088,52.95662689208984,463.63574,-37.57301712036133,422.6161,-53.40301513671875,10,415.67505,12.930790901184082,271.59967,-7.111850261688232,349.92715,-1.1934187412261963,2,349.92715,-1.1934187412261963,271.59967,-7.111850261688232,415.67505,12.930790901184082,2,28,0.1483,375,608,813,92,9,10,add,128,0.5
2024-07-22 02:38,130.1426,54.532169342041016,477.64435,-25.086196899414062,409.1479,-32.85694122314453,21,469.64465,-0.951064109802246,228.13141,30.497631072998047,396.3504,-12.584654808044434,12,365.67795,-35.81324005126953,368.71616,6.645286083221436,454.701,-4.03432559967041,10,22,0.009,407,685,918,161,18,11,add,1100,
2024-07-23 20:31,149.21362,51.3680534362793,480.52286,-5.078233242034912,432.30286,1.850785493850708,27,471.4047,-28.88372611999512,149.53017,55.8997802734375,417.95468,-22.184778213500977,28,346.64258,-25.34108543395996,268.60532,12.688069343566896,494.6563,-7.586478233337402,10,42,0.0792,304,544,828,96,17,15,add,1024,0.5
2024-07-22 16:59,191.01077,22.266212463378903,446.5588,-38.387821197509766,407.8993,-82.39818572998047,15,403.75674,-25.79138946533203,239.553,1.7186440229415894,340.06363,-39.98275375366211,7,340.06363,-39.98275375366211,239.553,1.7186440229415894,403.75674,-25.79138946533203,7,33,0.0145,202,695,955,114,8,11,add,1100,
2024-07-23 19:23,150.13599,44.56437683105469,498.86993,-40.60272979736328,394.7756,-46.43510818481445,19,433.33548,-17.689115524291992,239.2092,2.106337308883667,372.33337,-54.744140625,8,392.43307,-22.383956909179688,301.02954,-25.40043830871582,449.65677,-13.140497207641602,6,36,0.0075,232,797,899,99,11,13,add,512,0.5
2024-07-22 01:07,157.85706,51.19841384887695,429.6711,-61.87401580810547,436.05106,-126.93714904785156,19,381.53497,7.882577896118164,279.8184,34.30409622192383,354.38016,6.716343402862549,10,345.3582,-23.01267433166504,225.12631,20.85893821716309,400.94186,-9.32630729675293,12,33,0.0248,344,747,768,153,17,10,add,1100,
2024-07-22 07:00,165.82103,52.87552261352539,481.87228,-16.99762535095215,393.92264,-35.43478775024414,20,436.17133,-50.90381240844727,298.90976,4.513526439666748,417.49652,-117.39037322998048,10,395.4141,-24.56761360168457,833.91614,-85.53801727294922,499.12943,-48.93453979492188,3,26,0.0094,339,540,819,150,11,12,add,1100,
2024-07-22 22:08,174.65134,34.42206573486328,479.86642,-29.000843048095703,437.62973,-41.80331039428711,20,449.8486,21.24493980407715,208.15259,40.85884475708008,458.78958,18.97068977355957,17,362.88287,-58.95683288574219,236.19485,12.474681854248049,476.1274,-33.60445022583008,11,45,0.0424,495,777,1040,120,12,9,add,1100,0.3840555085189145
