time,power
2024-02-01 23:45:00,34463.020000000004
2024-02-02 00:00:00,28158.329999999994
2024-02-02 00:15:00,23569.584999999995
2024-02-02 00:30:00,21754.03
2024-02-02 00:45:00,21308.915
2024-02-02 01:00:00,19936.879999999994
2024-02-02 01:15:00,15313.455000000005
2024-02-02 01:30:00,19024.000000000007
2024-02-02 01:45:00,15128.465
2024-02-02 02:00:00,11456.830000000004
2024-02-02 02:15:00,8109.359999999998
2024-02-02 02:30:00,8824.979999999998
2024-02-02 02:45:00,7665.475000000003
2024-02-02 03:00:00,5948.599999999999
2024-02-02 03:15:00,4661.12
2024-02-02 03:30:00,3378.1999999999994
2024-02-02 03:45:00,3378.33
2024-02-02 04:00:00,3673.530000000001
2024-02-02 04:15:00,3705.1300000000006
2024-02-02 04:30:00,4166.990000000001
2024-02-02 04:45:00,4727.125
2024-02-02 05:00:00,5077.74
2024-02-02 05:15:00,6099.125000000001
2024-02-02 05:30:00,7696.17
2024-02-02 05:45:00,11320.509999999998
2024-02-02 06:00:00,11306.909999999998
2024-02-02 06:15:00,11366.720000000001
2024-02-02 06:30:00,13338.890000000003
2024-02-02 06:45:00,15297.825000000003
2024-02-02 07:00:00,16759.139999999996
2024-02-02 07:15:00,17210.425000000003
2024-02-02 07:30:00,15661.63
2024-02-02 07:45:00,14583.840000000002
2024-02-02 08:00:00,14492.180000000004
2024-02-02 08:15:00,17388.0
2024-02-02 08:30:00,20410.380000000005
2024-02-02 08:45:00,21077.15
2024-02-02 09:00:00,18729.45
2024-02-02 09:15:00,20102.599999999995
2024-02-02 09:30:00,19419.89
2024-02-02 09:45:00,16898.685
2024-02-02 10:00:00,18362.08
2024-02-02 10:15:00,21283.365
2024-02-02 10:30:00,19820.820000000003
2024-02-02 10:45:00,15622.954999999998
2024-02-02 11:00:00,13061.299999999997
2024-02-02 11:15:00,13880.849999999999
2024-02-02 11:30:00,15223.97
2024-02-02 11:45:00,15922.449999999995
2024-02-02 12:00:00,17521.930000000004
2024-02-02 12:15:00,17605.034999999993
2024-02-02 12:30:00,13023.91
2024-02-02 12:45:00,12967.249999999998
2024-02-02 13:00:00,16974.810000000005
2024-02-02 13:15:00,21180.255000000005
2024-02-02 13:30:00,23932.15000000001
2024-02-02 13:45:00,22207.295000000002
2024-02-02 14:00:00,18863.93
2024-02-02 14:15:00,18616.625
2024-02-02 14:30:00,15922.81
2024-02-02 14:45:00,16670.125
2024-02-02 15:00:00,19528.32
2024-02-02 15:15:00,19818.88
2024-02-02 15:30:00,19520.780000000002
2024-02-02 15:45:00,19335.844999999994
2024-02-02 16:00:00,20678.139999999996
2024-02-02 16:15:00,20733.675000000007
2024-02-02 16:30:00,20255.249999999996
2024-02-02 16:45:00,21383.675
2024-02-02 17:00:00,20352.959999999995
2024-02-02 17:15:00,18964.814999999995
2024-02-02 17:30:00,19627.829999999994
2024-02-02 17:45:00,22917.774999999998
2024-02-02 18:00:00,19952.910000000003
2024-02-02 18:15:00,18578.940000000002
2024-02-02 18:30:00,16725.200000000004
2024-02-02 18:45:00,18574.585000000003
2024-02-02 19:00:00,22787.499999999996
2024-02-02 19:15:00,33627.28000000001
2024-02-02 19:30:00,39646.18999999998
2024-02-02 19:45:00,48926.12500000001
2024-02-02 20:00:00,54241.69
2024-02-02 20:15:00,56187.524999999994
2024-02-02 20:30:00,60941.23999999999
2024-02-02 20:45:00,71273.765
2024-02-02 21:00:00,77741.61999999998
2024-02-02 21:15:00,57573.455
2024-02-02 21:30:00,47670.68
2024-02-02 21:45:00,49985.965
2024-02-02 22:00:00,50190.909999999996
2024-02-02 22:15:00,48760.675
2024-02-02 22:30:00,63867.22999999999
2024-02-02 22:45:00,77908.935
2024-02-02 23:00:00,71594.93
2024-02-02 23:15:00,73632.17499999999
2024-02-02 23:30:00,79418.79999999997
2024-02-02 23:45:00,73746.06499999999
2024-02-03 00:00:00,69285.68
2024-02-03 00:15:00,73953.21499999997
2024-02-03 00:30:00,71800.11000000002
2024-02-03 00:45:00,66079.30500000001
2024-02-03 01:00:00,57744.08000000003
2024-02-03 01:15:00,40998.00000000001
2024-02-03 01:30:00,40810.70999999999
2024-02-03 01:45:00,48641.439999999995
2024-02-03 02:00:00,38780.42000000002
2024-02-03 02:15:00,31636.469999999998
2024-02-03 02:30:00,28336.370000000017
2024-02-03 02:45:00,29476.325
2024-02-03 03:00:00,32652.670000000002
2024-02-03 03:15:00,40382.315
2024-02-03 03:30:00,50697.93999999998
2024-02-03 03:45:00,53884.34999999999
2024-02-03 04:00:00,50832.66000000003
2024-02-03 04:15:00,46751.67000000001
2024-02-03 04:30:00,44976.94000000001
2024-02-03 04:45:00,50914.835
2024-02-03 05:00:00,63646.91999999998
2024-02-03 05:15:00,65601.35
2024-02-03 05:30:00,64799.03
2024-02-03 05:45:00,63133.00500000001
2024-02-03 06:00:00,58711.95000000001
2024-02-03 06:15:00,57075.185
2024-02-03 06:30:00,56182.7
2024-02-03 06:45:00,58105.45500000001
2024-02-03 07:00:00,68308.68000000001
2024-02-03 07:15:00,73258.275
2024-02-03 07:30:00,76868.46999999999
2024-02-03 07:45:00,79519.20999999999
2024-02-03 08:00:00,89745.65000000002
2024-02-03 08:15:00,92527.83999999998
2024-02-03 08:30:00,97268.17
2024-02-03 08:45:00,106415.39000000003
2024-02-03 09:00:00,135310.87
2024-02-03 09:15:00,155663.81
2024-02-03 09:30:00,175007.2500000001
2024-02-03 09:45:00,197244.83000000005
2024-02-03 10:00:00,188063.85999999996
2024-02-03 10:15:00,150183.19499999995
2024-02-03 10:30:00,104606.46
2024-02-03 10:45:00,108205.39999999998
2024-02-03 11:00:00,140523.88999999998
2024-02-03 11:15:00,171070.87000000002
2024-02-03 11:30:00,171751.1500000001
2024-02-03 11:45:00,154161.87500000003
2024-02-03 12:00:00,139404.13999999998
2024-02-03 12:15:00,134440.63
2024-02-03 12:30:00,124799.10000000002
2024-02-03 12:45:00,115235.75
2024-02-03 13:00:00,122649.08000000002
2024-02-03 13:15:00,130592.68999999999
2024-02-03 13:30:00,151177.85999999996
2024-02-03 13:45:00,165544.63499999995
2024-02-03 14:00:00,157533.95000000004
2024-02-03 14:15:00,157114.71000000005
2024-02-03 14:30:00,154885.97
2024-02-03 14:45:00,162472.83
2024-02-03 15:00:00,166926.42000000004
2024-02-03 15:15:00,157693.57499999995
2024-02-03 15:30:00,155869.77
2024-02-03 15:45:00,174239.63499999995
2024-02-03 16:00:00,176443.16
2024-02-03 16:15:00,176668.12000000002
2024-02-03 16:30:00,172558.53000000003
2024-02-03 16:45:00,183028.29
2024-02-03 17:00:00,188081.55999999997
2024-02-03 17:15:00,205768.71500000003
2024-02-03 17:30:00,242270.32999999993
2024-02-03 17:45:00,244609.80000000005
2024-02-03 18:00:00,236450.75999999992
2024-02-03 18:15:00,226445.36
2024-02-03 18:30:00,214210.17
2024-02-03 18:45:00,220093.59499999994
2024-02-03 19:00:00,221119.67999999996
2024-02-03 19:15:00,229738.475
2024-02-03 19:30:00,225747.4500000001
2024-02-03 19:45:00,218129.49499999997
2024-02-03 20:00:00,222105.66
2024-02-03 20:15:00,223741.96500000005
2024-02-03 20:30:00,215850.86000000002
2024-02-03 20:45:00,217783.99
2024-02-03 21:00:00,220163.4
2024-02-03 21:15:00,218702.81999999998
2024-02-03 21:30:00,216305.13000000003
2024-02-03 21:45:00,222303.00500000003
2024-02-03 22:00:00,223844.29
2024-02-03 22:15:00,225616.40999999995
2024-02-03 22:30:00,239604.75999999998
2024-02-03 22:45:00,238757.205
2024-02-03 23:00:00,222797.95
2024-02-03 23:15:00,213988.65
2024-02-03 23:30:00,201885.52999999997
2024-02-03 23:45:00,207474.125
2024-02-04 00:00:00,219500.23
2024-02-04 00:15:00,219124.56499999997
2024-02-04 00:30:00,236812.95000000004
2024-02-04 00:45:00,245788.95
2024-02-04 01:00:00,237702.95999999993
2024-02-04 01:15:00,216014.32
2024-02-04 01:30:00,206667.5
2024-02-04 01:45:00,205518.68
2024-02-04 02:00:00,216429.34000000005
2024-02-04 02:15:00,257274.04
2024-02-04 02:30:00,248289.04
2024-02-04 02:45:00,219805.26500000004
2024-02-04 03:00:00,190536.19000000003
2024-02-04 03:15:00,216767.32000000004
2024-02-04 03:30:00,228175.99
2024-02-04 03:45:00,185880.75000000006
2024-02-04 04:00:00,133305.73
2024-02-04 04:15:00,155134.985
2024-02-04 04:30:00,247553.92000000013
2024-02-04 04:45:00,259640.28999999995
2024-02-04 05:00:00,247200.02000000005
2024-02-04 05:15:00,190696.71999999997
2024-02-04 05:30:00,151963.86999999997
2024-02-04 05:45:00,124717.82500000001
2024-02-04 06:00:00,117331.84999999998
2024-02-04 06:15:00,89929.28
2024-02-04 06:30:00,74900.21
2024-02-04 06:45:00,68474.71500000001
2024-02-04 07:00:00,54385.12000000001
2024-02-04 07:15:00,54516.564999999995
2024-02-04 07:30:00,60779.02
2024-02-04 07:45:00,52638.20999999999
2024-02-04 08:00:00,59608.65
2024-02-04 08:15:00,66816.25
2024-02-04 08:30:00,58657.71
2024-02-04 08:45:00,38600.485
2024-02-04 09:00:00,35301.840000000004
2024-02-04 09:15:00,40540.17999999999
2024-02-04 09:30:00,32961.67
2024-02-04 09:45:00,35899.55
2024-02-04 10:00:00,31176.100000000002
2024-02-04 10:15:00,22049.340000000004
2024-02-04 10:30:00,20669.239999999998
2024-02-04 10:45:00,13236.985000000002
2024-02-04 11:00:00,12876.4
2024-02-04 11:15:00,15905.3
2024-02-04 11:30:00,3684.1300000000006
2024-02-04 11:45:00,-299.77500000000003
2024-02-04 12:00:00,-982.5600000000001
2024-02-04 12:15:00,-1051.09
2024-02-04 12:30:00,-1045.4600000000003
2024-02-04 12:45:00,-759.5849999999998
2024-02-04 13:00:00,1799.82
2024-02-04 13:15:00,2571.8300000000004
2024-02-04 13:30:00,1273.6100000000001
2024-02-04 13:45:00,-301.19500000000005
2024-02-04 14:00:00,-445.96000000000026
2024-02-04 14:15:00,1540.8850000000002
2024-02-04 14:30:00,6959.22
2024-02-04 14:45:00,12265.335
2024-02-04 15:00:00,17015.63
2024-02-04 15:15:00,7241.084999999997
2024-02-04 15:30:00,3232.4199999999996
2024-02-04 15:45:00,3862.6250000000005
2024-02-04 16:00:00,5929.43
2024-02-04 16:15:00,11289.785000000002
2024-02-04 16:30:00,12165.01
2024-02-04 16:45:00,16282.694999999994
2024-02-04 17:00:00,19689.010000000002
2024-02-04 17:15:00,21991.225000000002
2024-02-04 17:30:00,30373.97
2024-02-04 17:45:00,33115.670000000006
2024-02-04 18:00:00,35011.56000000001
2024-02-04 18:15:00,33238.05
2024-02-04 18:30:00,32257.849999999995
2024-02-04 18:45:00,27148.544999999995
2024-02-04 19:00:00,30503.550000000003
2024-02-04 19:15:00,40174.42
2024-02-04 19:30:00,40389.950000000004
2024-02-04 19:45:00,35667.37000000001
2024-02-04 20:00:00,37895.83
2024-02-04 20:15:00,37434.07
2024-02-04 20:30:00,37500.770000000004
2024-02-04 20:45:00,39715.99
2024-02-04 21:00:00,40817.11
2024-02-04 21:15:00,39311.47500000001
2024-02-04 21:30:00,30733.43
2024-02-04 21:45:00,30718.885
2024-02-04 22:00:00,23402.09
2024-02-04 22:15:00,22028.025
2024-02-04 22:30:00,22950.799999999996
2024-02-04 22:45:00,19796.530000000006
2024-02-04 23:00:00,18196.399999999998
2024-02-04 23:15:00,17992.81000000001
2024-02-04 23:30:00,17263.36
2024-02-04 23:45:00,16110.960000000001
2024-02-05 00:00:00,16709.910000000003
2024-02-05 00:15:00,16837.849999999995
2024-02-05 00:30:00,19694.510000000002
2024-02-05 00:45:00,26473.699999999993
2024-02-05 01:00:00,28834.909999999996
2024-02-05 01:15:00,26748.639999999992
2024-02-05 01:30:00,30112.840000000004
2024-02-05 01:45:00,41464.18000000001
2024-02-05 02:00:00,51136.859999999986
2024-02-05 02:15:00,58827.13499999998
2024-02-05 02:30:00,63904.68000000001
2024-02-05 02:45:00,70758.93500000001
2024-02-05 03:00:00,68445.05999999998
2024-02-05 03:15:00,69631.09000000003
2024-02-05 03:30:00,71580.95999999999
2024-02-05 03:45:00,82589.33000000003
2024-02-05 04:00:00,89423.30000000003
2024-02-05 04:15:00,97054.03499999999
2024-02-05 04:30:00,105612.19
2024-02-05 04:45:00,125107.10500000001
2024-02-05 05:00:00,89348.60999999999
2024-02-05 05:15:00,66782.18
2024-02-05 05:30:00,61032.430000000015
2024-02-05 05:45:00,64431.17999999997
2024-02-05 06:00:00,67038.22999999998
2024-02-05 06:15:00,84469.29000000002
2024-02-05 06:30:00,113687.76999999997
2024-02-05 06:45:00,158060.235
2024-02-05 07:00:00,171925.1
2024-02-05 07:15:00,163032.89000000004
2024-02-05 07:30:00,146921.62999999998
2024-02-05 07:45:00,152261.89499999996
2024-02-05 08:00:00,162969.28000000003
2024-02-05 08:15:00,164598.58
2024-02-05 08:30:00,177135.38999999996
2024-02-05 08:45:00,167522.08000000002
2024-02-05 09:00:00,178281.45000000004
2024-02-05 09:15:00,194454.65
2024-02-05 09:30:00,199297.40000000005
2024-02-05 09:45:00,183361.34499999997
2024-02-05 10:00:00,208263.79999999996
2024-02-05 10:15:00,200065.44999999995
2024-02-05 10:30:00,155360.72000000006
2024-02-05 10:45:00,127632.11999999998
2024-02-05 11:00:00,103535.06999999998
2024-02-05 11:15:00,73331.52499999998
2024-02-05 11:30:00,57879.94
2024-02-05 11:45:00,68950.07000000002
2024-02-05 12:00:00,70773.86
2024-02-05 12:15:00,79249.925
2024-02-05 12:30:00,83089.79000000002
2024-02-05 12:45:00,95186.375
2024-02-05 13:00:00,100352.58
2024-02-05 13:15:00,93626.06999999999
2024-02-05 13:30:00,96472.01
2024-02-05 13:45:00,99563.87500000001
2024-02-05 14:00:00,92913.51000000002
2024-02-05 14:15:00,87817.97
2024-02-05 14:30:00,86746.08
2024-02-05 14:45:00,91290.425
2024-02-05 15:00:00,107059.95999999999
2024-02-05 15:15:00,119526.90000000005
2024-02-05 15:30:00,133538.77999999997
2024-02-05 15:45:00,136447.21500000003
2024-02-05 16:00:00,127721.82999999996
2024-02-05 16:15:00,118443.195
2024-02-05 16:30:00,111176.63999999996
2024-02-05 16:45:00,119358.84999999998
2024-02-05 17:00:00,122295.04
2024-02-05 17:15:00,121013.24999999996
2024-02-05 17:30:00,122713.06999999999
2024-02-05 17:45:00,125885.59500000004
2024-02-05 18:00:00,116212.07000000002
2024-02-05 18:15:00,120104.55000000002
2024-02-05 18:30:00,125917.52
2024-02-05 18:45:00,134830.44500000004
2024-02-05 19:00:00,132308.59999999998
2024-02-05 19:15:00,129939.03499999997
2024-02-05 19:30:00,132086.09
2024-02-05 19:45:00,131324.81
2024-02-05 20:00:00,131118.33000000002
2024-02-05 20:15:00,133766.435
2024-02-05 20:30:00,115634.17999999998
2024-02-05 20:45:00,92418.89
2024-02-05 21:00:00,91035.29
2024-02-05 21:15:00,92736.52999999998
2024-02-05 21:30:00,90979.23000000001
2024-02-05 21:45:00,108861.10499999998
2024-02-05 22:00:00,104956.88999999997
2024-02-05 22:15:00,117129.50000000001
2024-02-05 22:30:00,105833.78
2024-02-05 22:45:00,110986.37999999998
2024-02-05 23:00:00,125376.64999999998
2024-02-05 23:15:00,121664.535
2024-02-05 23:30:00,140550.32000000004
2024-02-05 23:45:00,132524.59500000003
2024-02-06 00:00:00,122544.31000000003
2024-02-06 00:15:00,113537.38499999998
2024-02-06 00:30:00,104689.41999999997
2024-02-06 00:45:00,94095.225
2024-02-06 01:00:00,102301.27999999997
2024-02-06 01:15:00,95809.63
2024-02-06 01:30:00,90955.26
2024-02-06 01:45:00,95708.27500000002
2024-02-06 02:00:00,98928.40999999999
2024-02-06 02:15:00,105377.275
2024-02-06 02:30:00,98555.22000000003
2024-02-06 02:45:00,110555.035
2024-02-06 03:00:00,134103.41999999998
2024-02-06 03:15:00,140367.36
2024-02-06 03:30:00,127686.73000000001
2024-02-06 03:45:00,117009.90499999998
2024-02-06 04:00:00,122060.78000000004
2024-02-06 04:15:00,120223.455
2024-02-06 04:30:00,118634.35000000003
2024-02-06 04:45:00,109808.875
2024-02-06 05:00:00,105669.12999999999
2024-02-06 05:15:00,110439.01499999998
2024-02-06 05:30:00,104817.62
2024-02-06 05:45:00,105197.64000000001
2024-02-06 06:00:00,99068.70000000003
2024-02-06 06:15:00,102860.13500000002
2024-02-06 06:30:00,113462.21999999999
2024-02-06 06:45:00,129090.34999999998
2024-02-06 07:00:00,126244.54
2024-02-06 07:15:00,129067.49999999999
2024-02-06 07:30:00,119911.49999999997
2024-02-06 07:45:00,112837.82000000002
2024-02-06 08:00:00,116353.55000000002
2024-02-06 08:15:00,126304.475
2024-02-06 08:30:00,135468.73
2024-02-06 08:45:00,117550.62499999999
2024-02-06 09:00:00,120657.11000000002
2024-02-06 09:15:00,124877.35000000002
2024-02-06 09:30:00,124633.80999999998
2024-02-06 09:45:00,120993.54000000001
2024-02-06 10:00:00,103554.15000000002
2024-02-06 10:15:00,102194.55999999998
2024-02-06 10:30:00,105463.14999999998
2024-02-06 10:45:00,102254.12
2024-02-06 11:00:00,114356.94999999997
2024-02-06 11:15:00,131055.30500000001
2024-02-06 11:30:00,138191.3
2024-02-06 11:45:00,136981.69499999998
2024-02-06 12:00:00,152830.16
2024-02-06 12:15:00,163321.88500000004
2024-02-06 12:30:00,175093.28000000006
2024-02-06 12:45:00,164016.58000000002
2024-02-06 13:00:00,149992.5
2024-02-06 13:15:00,124755.75999999998
2024-02-06 13:30:00,111436.78999999996
2024-02-06 13:45:00,98679.36500000002
2024-02-06 14:00:00,93602.26
2024-02-06 14:15:00,98512.09
2024-02-06 14:30:00,105897.21999999999
2024-02-06 14:45:00,103318.59
2024-02-06 15:00:00,94829.60000000002
2024-02-06 15:15:00,92048.99500000004
2024-02-06 15:30:00,97445.52000000002
2024-02-06 15:45:00,88820.13500000001
2024-02-06 16:00:00,79998.87
2024-02-06 16:15:00,68646.88500000001
2024-02-06 16:30:00,64191.97999999998
2024-02-06 16:45:00,68549.51999999999
2024-02-06 17:00:00,74086.89000000003
2024-02-06 17:15:00,74580.69
2024-02-06 17:30:00,80944.69
2024-02-06 17:45:00,83251.01999999999
2024-02-06 18:00:00,95945.97
2024-02-06 18:15:00,104312.30999999998
2024-02-06 18:30:00,121592.54000000002
2024-02-06 18:45:00,127295.38000000003
2024-02-06 19:00:00,119939.38999999997
2024-02-06 19:15:00,116517.27000000003
2024-02-06 19:30:00,114301.53000000003
2024-02-06 19:45:00,108978.98999999998
2024-02-06 20:00:00,110084.15999999997
2024-02-06 20:15:00,120308.14
2024-02-06 20:30:00,130453.04999999999
2024-02-06 20:45:00,123879.44
2024-02-06 21:00:00,115211.68999999999
2024-02-06 21:15:00,108116.63000000002
2024-02-06 21:30:00,100864.64000000001
2024-02-06 21:45:00,94195.27500000001
2024-02-06 22:00:00,85193.29000000001
2024-02-06 22:15:00,77523.45
2024-02-06 22:30:00,76113.47999999998
2024-02-06 22:45:00,84545.05999999998
2024-02-06 23:00:00,113431.5
2024-02-06 23:15:00,131075.96
2024-02-06 23:30:00,92228.95000000004
2024-02-06 23:45:00,59138.775
2024-02-07 00:00:00,65299.94999999998
2024-02-07 00:15:00,68343.55499999998
2024-02-07 00:30:00,68769.74999999999
2024-02-07 00:45:00,47163.954999999994
2024-02-07 01:00:00,37350.76
2024-02-07 01:15:00,37386.87000000001
2024-02-07 01:30:00,50172.55999999999
2024-02-07 01:45:00,50000.17499999999
2024-02-07 02:00:00,47438.47000000001
2024-02-07 02:15:00,60411.795
2024-02-07 02:30:00,68577.06
2024-02-07 02:45:00,75588.565
2024-02-07 03:00:00,93526.81000000001
2024-02-07 03:15:00,95906.155
2024-02-07 03:30:00,80879.39999999998
2024-02-07 03:45:00,62025.924999999996
2024-02-07 04:00:00,48909.69000000002
2024-02-07 04:15:00,36920.625
2024-02-07 04:30:00,36465.50000000001
2024-02-07 04:45:00,62243.57999999999
2024-02-07 05:00:00,76877.28000000003
2024-02-07 05:15:00,64328.325
2024-02-07 05:30:00,48040.39000000001
2024-02-07 05:45:00,41500.34
2024-02-07 06:00:00,49671.62999999999
2024-02-07 06:15:00,70358.02
2024-02-07 06:30:00,67818.88999999998
2024-02-07 06:45:00,62040.284999999996
2024-02-07 07:00:00,64396.89000000001
2024-02-07 07:15:00,53372.999999999985
2024-02-07 07:30:00,47876.37000000002
2024-02-07 07:45:00,56544.500000000015
2024-02-07 08:00:00,73633.19
2024-02-07 08:15:00,85745.05499999998
2024-02-07 08:30:00,80922.88000000002
2024-02-07 08:45:00,88361.23
2024-02-07 09:00:00,80699.02999999998
2024-02-07 09:15:00,78573.68
2024-02-07 09:30:00,82919.70999999999
2024-02-07 09:45:00,71161.05499999998
2024-02-07 10:00:00,70495.98
2024-02-07 10:15:00,64497.829999999994
2024-02-07 10:30:00,58328.22
2024-02-07 10:45:00,62473.45499999998
2024-02-07 11:00:00,64731.58000000001
2024-02-07 11:15:00,57507.67
2024-02-07 11:30:00,68639.08000000003
2024-02-07 11:45:00,86326.11499999999
2024-02-07 12:00:00,78403.19999999998
2024-02-07 12:15:00,88443.79999999999
2024-02-07 12:30:00,92677.17
2024-02-07 12:45:00,93620.12999999996
2024-02-07 13:00:00,90756.55999999998
2024-02-07 13:15:00,103538.01499999998
2024-02-07 13:30:00,107527.92000000003
2024-02-07 13:45:00,106421.45999999999
2024-02-07 14:00:00,116995.86999999998
2024-02-07 14:15:00,114383.805
2024-02-07 14:30:00,116861.49999999999
2024-02-07 14:45:00,115098.63999999997
2024-02-07 15:00:00,120600.34000000003
2024-02-07 15:15:00,107813.69999999998
2024-02-07 15:30:00,100949.59999999998
2024-02-07 15:45:00,103171.76
2024-02-07 16:00:00,110394.21000000002
2024-02-07 16:15:00,113371.57499999998
2024-02-07 16:30:00,110061.11000000002
2024-02-07 16:45:00,108072.74999999999
2024-02-07 17:00:00,124571.45
2024-02-07 17:15:00,143881.16999999998
2024-02-07 17:30:00,147168.75000000003
2024-02-07 17:45:00,135898.50000000003
2024-02-07 18:00:00,128542.25
2024-02-07 18:15:00,125977.77999999997
2024-02-07 18:30:00,131185.91999999998
2024-02-07 18:45:00,138116.4
2024-02-07 19:00:00,155158.91000000003
2024-02-07 19:15:00,156599.775
2024-02-07 19:30:00,158724.13000000003
2024-02-07 19:45:00,187832.20500000002
2024-02-07 20:00:00,203675.43000000002
2024-02-07 20:15:00,201502.36000000002
2024-02-07 20:30:00,211248.34000000005
2024-02-07 20:45:00,214647.855
2024-02-07 21:00:00,185546.91999999998
2024-02-07 21:15:00,173281.075
2024-02-07 21:30:00,203701.18999999997
2024-02-07 21:45:00,219553.67499999996
2024-02-07 22:00:00,214256.47
2024-02-07 22:15:00,215610.62
2024-02-07 22:30:00,231450.01
2024-02-07 22:45:00,232769.14
2024-02-07 23:00:00,233213.24999999994
2024-02-07 23:15:00,243289.77999999997
2024-02-07 23:30:00,252356.06000000003
2024-02-07 23:45:00,248963.765
2024-02-08 00:00:00,244110.26000000004
2024-02-08 00:15:00,232329.955
2024-02-08 00:30:00,232825.61999999997
2024-02-08 00:45:00,253208.91499999998
2024-02-08 01:00:00,259602.01
2024-02-08 01:15:00,252361.51999999996
2024-02-08 01:30:00,245199.43000000002
2024-02-08 01:45:00,234273.37499999994
2024-02-08 02:00:00,234689.81999999998
2024-02-08 02:15:00,239046.33500000002
2024-02-08 02:30:00,244522.04
2024-02-08 02:45:00,260145.09499999994
2024-02-08 03:00:00,266669.31000000006
2024-02-08 03:15:00,270037.785
2024-02-08 03:30:00,272896.76999999996
2024-02-08 03:45:00,265593.445
2024-02-08 04:00:00,255747.78999999995
2024-02-08 04:15:00,245626.82499999992
2024-02-08 04:30:00,211608.7
2024-02-08 04:45:00,246223.85499999998
2024-02-08 05:00:00,264639.70999999996
2024-02-08 05:15:00,254464.25999999995
2024-02-08 05:30:00,229549.37
2024-02-08 05:45:00,206037.915
2024-02-08 06:00:00,200557.59000000005
2024-02-08 06:15:00,203839.35000000003
2024-02-08 06:30:00,217448.12999999998
2024-02-08 06:45:00,231093.18000000002
2024-02-08 07:00:00,246713.77
2024-02-08 07:15:00,236983.715
2024-02-08 07:30:00,266173.07000000007
2024-02-08 07:45:00,274332.6200000001
2024-02-08 08:00:00,270948.82999999996
2024-02-08 08:15:00,272130.385
2024-02-08 08:30:00,252717.68000000008
2024-02-08 08:45:00,229440.77000000005
2024-02-08 09:00:00,217068.13
2024-02-08 09:15:00,202123.75500000003
2024-02-08 09:30:00,197401.70000000004
2024-02-08 09:45:00,198226.96500000003
2024-02-08 10:00:00,165208.64
2024-02-08 10:15:00,212692.90000000008
2024-02-08 10:30:00,196157.95999999993
2024-02-08 10:45:00,184269.61
2024-02-08 11:00:00,176784.76000000007
2024-02-08 11:15:00,186201.99000000002
2024-02-08 11:30:00,187997.71
2024-02-08 11:45:00,184697.06499999997
2024-02-08 12:00:00,175203.4799999999
2024-02-08 12:15:00,154639.89
2024-02-08 12:30:00,136553.03
2024-02-08 12:45:00,139508.905
2024-02-08 13:00:00,134207.29999999996
2024-02-08 13:15:00,133673.15500000003
2024-02-08 13:30:00,135477.75
2024-02-08 13:45:00,138128.52
2024-02-08 14:00:00,127793.59000000001
2024-02-08 14:15:00,127616.91
2024-02-08 14:30:00,122689.21
2024-02-08 14:45:00,111156.81999999996
2024-02-08 15:00:00,112451.27000000002
2024-02-08 15:15:00,116684.12500000001
2024-02-08 15:30:00,137400.47
2024-02-08 15:45:00,130860.06000000003
2024-02-08 16:00:00,131157.76
2024-02-08 16:15:00,149629.63499999998
2024-02-08 16:30:00,138693.71
2024-02-08 16:45:00,128516.325
2024-02-08 17:00:00,122841.82999999999
2024-02-08 17:15:00,129737.41999999997
2024-02-08 17:30:00,126818.75
2024-02-08 17:45:00,111479.51500000001
2024-02-08 18:00:00,134582.23999999996
2024-02-08 18:15:00,145564.65999999997
2024-02-08 18:30:00,151134.87
2024-02-08 18:45:00,157738.43000000002
2024-02-08 19:00:00,175045.35000000003
2024-02-08 19:15:00,169303.81000000003
2024-02-08 19:30:00,165952.44000000006
2024-02-08 19:45:00,173187.11500000005
2024-02-08 20:00:00,184347.63999999998
2024-02-08 20:15:00,170505.03000000003
2024-02-08 20:30:00,161814.93
2024-02-08 20:45:00,157272.73500000002
2024-02-08 21:00:00,170820.79000000004
2024-02-08 21:15:00,177755.52999999997
2024-02-08 21:30:00,202787.94
2024-02-08 21:45:00,222023.8150000001
2024-02-08 22:00:00,223400.19999999998
2024-02-08 22:15:00,224328.695
2024-02-08 22:30:00,220334.14
2024-02-08 22:45:00,221926.15
2024-02-08 23:00:00,214341.80999999997
2024-02-08 23:15:00,222914.21000000002
2024-02-08 23:30:00,231075.22
2024-02-08 23:45:00,225679.58500000002
2024-02-09 00:00:00,218179.37
2024-02-09 00:15:00,218417.075
2024-02-09 00:30:00,220600.58000000002
2024-02-09 00:45:00,219846.19499999995
2024-02-09 01:00:00,219190.97999999998
2024-02-09 01:15:00,220795.67000000004
2024-02-09 01:30:00,220589.23999999993
2024-02-09 01:45:00,217909.23499999996
2024-02-09 02:00:00,221991.70999999996
2024-02-09 02:15:00,224889.23
2024-02-09 02:30:00,223855.92999999996
2024-02-09 02:45:00,225087.735
2024-02-09 03:00:00,227336.16999999998
2024-02-09 03:15:00,221401.915
2024-02-09 03:30:00,221461.05000000005
2024-02-09 03:45:00,223495.55500000002
2024-02-09 04:00:00,224477.0
2024-02-09 04:15:00,225859.845
2024-02-09 04:30:00,222575.01999999987
2024-02-09 04:45:00,223881.295
2024-02-09 05:00:00,222022.48
2024-02-09 05:15:00,221850.23500000002
2024-02-09 05:30:00,231431.40000000002
2024-02-09 05:45:00,230369.46500000003
2024-02-09 06:00:00,231266.23999999996
