exp_date,train_rmse,train_custom_acc,val_rmse_for_best_train,val_custom_acc_for_best_train,test_rmse_for_best_train,test_custom_acc_for_best_train,train_epoch_for_best_train,val_rmse,val_custom_acc,train_rmse_for_best_val,train_custom_acc_for_best_val,test_rmse_for_best_val,test_custom_acc_for_best_val,val_epoch_for_best_val,test_rmse,test_custom_acc,train_rmse_for_best_test,train_custom_acc_for_best_test,val_rmse_for_best_test,val_custom_acc_for_best_test,test_epoch_for_best_test,scale_y,skip_mode,conv,mlp,use_pos,seq_len,lr,d,hid_d,last_d,tok_d,time_d,pos_d,e_layers,tok_conv_k,conv_out_d,feat_conv_k,dropout,norm_type,num_heads,bs
2024-08-21 06:33,6658.958,92.34664154052734,76459.23,27.73165702819824,75746.13,9.91958999633789,38,75915.5,29.924928665161133,17551.594,79.96907043457031,73950.83,11.10810089111328,17,73642.87,19.27495574951172,13430.365,88.08051300048828,72794.29,35.18186950683594,23,min_max,conv_mlp,True,False,False,8,0.0065,48,28,288,4,20,12,5,11,192,9,0.18,batch,4,1024
2024-08-21 06:10,12038.273,87.58106231689453,77390.02,32.77219009399414,75255.41,33.455955505371094,25,72273.02,39.94134521484375,37884.95,63.90414810180664,81539.02,30.53238296508789,10,72434.48,31.38900375366211,17046.174,83.55618286132812,81749.07,29.9133358001709,17,min_max,full,True,False,False,8,0.0051,112,24,224,4,20,8,4,11,128,11,0.12,layer,4,1024
2024-08-21 06:43,13845.457,84.6324234008789,81602.21,28.711509704589844,79157.41,10.478919982910156,25,75308.01,21.572982788085938,17086.652,82.50785827636719,79318.34,6.134587287902832,23,78145.516,16.08620834350586,16100.9795,85.14069366455078,77530.38,32.490135192871094,26,min_max,full,True,False,False,8,0.0099,48,36,288,8,28,8,6,9,64,11,0.18,batch,4,1024
2024-08-21 06:35,21357.158,77.19905853271484,78330.76,-1.6479134559631348,95472.414,-39.49078369140625,19,69925.805,38.90659713745117,52664.64,58.247257232666016,76749.664,31.678884506225582,4,76749.664,31.678884506225582,52664.64,58.247257232666016,69925.805,38.90659713745117,4,min_max,full,True,False,False,8,0.026,48,32,224,8,32,12,5,9,128,11,0.18,batch,4,1024
2024-08-21 06:00,15059.1045,85.39088439941406,79776.23,26.250844955444336,78919.46,19.868677139282227,20,70648.43,36.49093627929688,39789.074,56.93139266967773,65525.625,32.08916091918945,5,65525.625,32.08916091918945,39789.074,56.93139266967773,70648.43,36.49093627929688,5,min_max,conv_mlp,True,True,True,8,0.0139,16,32,288,8,20,16,5,9,192,9,0.18,layer,4,1024
2024-08-21 05:59,12779.135,86.8198013305664,72738.84,33.17650604248047,89102.26,8.978116989135742,26,71985.01,32.54762268066406,21500.938,76.6371841430664,92053.34,-6.321215629577637,16,78490.54,42.73949432373047,82793.15,48.63753509521485,90607.94,21.46341133117676,5,min_max,conv_mlp,True,True,False,8,0.0036,112,20,96,4,16,28,5,9,192,9,0.14,batch,4,1024
2024-08-21 06:24,7941.0024,92.16439056396484,78301.64,27.870065689086918,74602.74,24.73769187927246,36,76796.75,31.408327102661133,9966.938,90.0008544921875,77497.96,28.0613956451416,35,73740.3,17.479503631591797,41246.867,62.23682022094727,84059.1,15.341931343078612,8,min_max,conv_mlp,True,False,False,8,0.0042,48,40,160,4,20,16,7,9,192,9,0.14,batch,4,1024
2024-08-21 06:13,11712.614,88.53045654296875,82574.89,14.961862564086914,73998.41,30.12302589416504,27,79051.805,31.4000186920166,40289.52,58.65814208984375,84521.805,38.98291015625,15,73998.41,30.12302589416504,11712.614,88.53045654296875,82574.89,14.961862564086914,27,min_max,full,True,True,True,8,0.0249,208,32,96,8,20,8,3,11,192,9,0.14,layer,4,1024
2024-08-21 06:26,12140.382,85.90656280517578,78053.9,30.383474349975582,74672.125,30.759775161743164,19,74964.52,36.80364990234375,36595.36,67.33214569091797,77432.0,39.25455093383789,5,74672.125,30.759775161743164,12140.382,85.90656280517578,78053.9,30.383474349975582,19,min_max,full,True,False,False,8,0.0064,48,32,96,4,32,16,6,9,192,11,0.16,batch,4,1024
2024-08-21 06:19,13529.632,85.44923400878906,79764.414,32.7866325378418,73881.72,14.11171531677246,20,75703.945,39.36133575439453,51485.03,58.86664962768555,71216.95,37.46429061889648,5,71216.95,37.46429061889648,51485.03,58.86664962768555,75703.945,39.36133575439453,5,min_max,full,True,True,True,8,0.004,80,36,224,4,20,12,7,9,192,9,0.16,layer,4,1024
2024-08-21 06:25,7567.283,91.5578155517578,72324.28,38.74306488037109,75537.15,29.59093475341797,38,71410.87,36.4039306640625,9444.805,89.25593566894531,75587.56,25.88973045349121,33,74960.836,34.207489013671875,14188.533,87.42256164550781,72408.59,39.735477447509766,25,min_max,full,True,True,True,8,0.0094,112,40,224,4,24,12,5,9,128,11,0.14,batch,4,1024
2024-08-21 06:11,11678.082,87.59239196777344,73181.2,28.74612236022949,81366.73,25.46583366394043,27,71687.61,29.519611358642575,14495.935,84.03926849365234,86674.21,19.384151458740234,22,74761.49,27.221763610839844,28373.979,70.19587707519531,70895.836,41.01650619506836,7,min_max,conv_mlp,True,False,False,8,0.0016,144,32,352,4,20,20,7,9,128,9,0.18,batch,4,1024
2024-08-21 06:32,10864.108,88.78131866455078,78104.21,38.44513702392578,77746.12,34.076171875,24,80659.88,43.6678581237793,28782.092,73.53424072265625,86967.33,39.57101058959961,13,77746.12,34.076171875,10864.108,88.78131866455078,78104.21,38.44513702392578,24,min_max,full,True,False,True,8,0.013,16,36,224,4,20,16,7,9,192,11,0.16,layer,4,1024
2024-08-21 06:28,11609.757,89.51958465576172,80369.1,28.61904525756836,80757.76,32.1668701171875,26,79841.5,19.62627220153809,36129.426,68.14293670654297,79866.125,18.65630149841309,13,76208.914,40.34416198730469,68144.34,49.35609817504883,82113.73,34.30582427978516,4,min_max,full,True,False,True,8,0.0174,48,24,160,4,28,16,7,9,192,11,0.18,layer,4,1024
