exp_date,train_rmse,train_custom_acc,val_rmse_for_best_train,test_rmse_for_best_train,train_epoch_for_best_train,val_rmse,val_custom_acc,train_rmse_for_best_val,test_rmse_for_best_val,val_epoch_for_best_val,test_rmse,test_custom_acc,train_rmse_for_best_test,val_rmse_for_best_test,test_epoch_for_best_test,seq_len,lr,d,hid_d,last_d,time_d,e_layers,comb_type,bs
2024-07-16 21:21,361.59442,-163.41415405273438,505.1074,394.4266,8,508.69388,-413.2410278320313,462.59338,471.96704,10,424.6356,-143.07310485839844,404.54773,496.89893,9,24,0.15,32,128,128,64,8,add,1100
2024-07-17 08:36,4463.579,-1797.8118896484375,5270.147,4634.64,13,418.33398,-142.98338317871094,205.03098,262.5321,9,273.32104,-51.99001693725586,212.49901,437.75626,10,8,0.08,32,64,256,32,6,add,1100
2024-07-17 00:27,192.08714,3.973815679550171,412.99643,253.2907,12,405.8767,-99.32596588134766,255.3814,292.41788,7,272.38437,-50.53922271728516,218.7997,422.64893,10,16,0.05,32,128,256,64,2,add,1100
2024-07-16 22:09,216.70155,4.709249973297119,438.72797,276.3681,10,438.72797,-51.98410034179688,216.70155,276.3681,10,276.3681,8.809815406799316,216.70155,438.72797,10,8,0.15,32,64,32,64,8,add,1100
2024-07-17 00:24,748.813,-36.829132080078125,601.507,722.029,11,1868.1831,-101.88166809082033,8800.093,7914.4727,1,722.029,-21.8874454498291,748.813,601.507,11,8,0.2,32,128,256,64,8,add,1100
2024-07-17 06:48,331.97507,-14.18821144104004,566.6025,390.94846,14,457.32715,-61.16836166381836,220.0847,284.65826,13,284.65826,-2.890933036804199,220.0847,457.32715,13,8,0.2,32,256,32,32,6,add,1100
2024-07-17 03:34,385.5618,-203.31712341308597,452.06473,399.86902,10,672.61163,-481.5080261230469,675.06964,674.73474,1,367.88446,-165.4385528564453,344.08414,450.51596,9,24,0.1,32,128,512,32,6,add,1100
2024-07-17 08:32,252.40297,42.7265625,465.1876,307.59094,22,445.1196,-91.6849594116211,184.81924,259.17618,18,253.46599,16.1456241607666,160.60033,465.7955,21,8,0.05,32,64,256,32,12,add,1100
2024-07-17 00:09,388.14838,2.122711420059204,536.94995,422.68713,12,930.0524,-803.156982421875,1059.2152,1034.5945,1,296.5409,-39.66256713867188,221.8937,492.24048,11,8,0.15,32,128,256,64,8,add,1100
2024-07-17 00:58,635.0136,-77.58985900878906,671.20074,642.6723,13,363.8239,-130.27194213867188,213.37643,251.40616,10,251.40616,-33.704620361328125,213.37643,363.8239,10,16,0.18,32,128,256,64,6,add,1100
2024-07-17 06:30,894.19073,-343.23614501953125,942.27563,904.07904,13,410.9538,-205.17344665527344,221.34111,270.4904,9,260.72427,-4.028913021087647,198.12877,425.6196,11,8,0.1,32,64,128,64,4,add,1100
2024-07-17 05:37,328.17264,3.694154500961304,470.1669,361.37616,6,2115.6934,-2356.906494140625,2507.4065,2433.7893,12,2433.7893,-1663.3753662109375,2507.4065,2115.6934,12,24,0.1,32,128,512,64,8,add,1100
2024-07-17 09:00,241.43002,-21.14286422729492,403.04233,282.13135,9,830.6272,-947.9611206054688,438.86627,540.17017,10,540.17017,-379.8706665039063,438.86627,830.6272,10,8,0.18,32,64,256,32,12,add,1100
2024-07-16 21:49,182.52505,-3.293056964874268,476.86295,269.21548,12,446.14505,-102.53306579589844,297.3786,333.07,7,333.17706,6.170092582702637,282.3233,484.48532,10,8,0.08,32,64,32,64,2,add,1100
2024-07-16 19:28,143.45064,48.57288360595703,428.8358,231.08684,21,474.76694,-80.16192626953125,297.23495,340.1372,16,340.1372,6.526993751525879,297.23495,474.76694,16,8,0.05,32,64,32,32,4,add,1100
2024-07-17 02:52,407.4494,-141.02755737304688,435.16956,413.42303,11,403.37265,-186.9683380126953,287.49777,314.58795,10,314.58795,-52.87957382202149,287.49777,403.37265,10,16,0.1,32,128,512,32,8,add,1100
2024-07-17 08:57,353.58783,-1.7158976793289185,524.32874,394.32343,10,589.4235,-210.74114990234372,498.04395,518.0344,1,438.9498,-201.5274658203125,425.27148,489.44073,9,8,0.18,32,64,256,32,6,add,1100
2024-07-17 07:02,226.00696,14.865994453430176,476.1353,294.406,14,442.06207,-59.49810028076172,259.3585,305.62064,9,305.62064,-16.952714920043945,259.3585,442.06207,9,16,0.08,32,256,32,32,2,add,1100
2024-07-17 01:53,256.7175,35.0668830871582,465.67606,310.29224,17,424.34116,-145.15296936035156,362.86053,376.33582,12,310.29224,11.574711799621582,256.7175,465.67606,17,8,0.05,32,128,512,32,6,add,1100
2024-07-16 20:04,246.81177,-86.38764953613281,418.8348,289.96588,9,429.59024,-199.20567321777344,336.07147,357.00934,8,413.74402,-41.306758880615234,396.68494,474.4546,10,8,0.2,32,128,128,64,2,add,1100
2024-07-16 20:10,245.29861,-56.77447128295898,457.79114,300.48254,11,457.79114,-71.35367584228516,245.29861,300.48254,11,300.48254,-29.833541870117188,245.29861,457.79114,11,8,0.2,32,128,128,64,12,add,1100
2024-07-16 19:32,198.28401,-15.02840518951416,438.7073,265.3751,12,404.21207,-56.16914367675781,279.7894,309.4327,8,265.3751,-8.64824390411377,198.28401,438.7073,12,8,0.08,32,128,128,64,2,add,1100
2024-07-17 07:15,733.01843,-186.72642517089844,666.2025,719.94275,10,411.52686,-103.38489532470705,235.49026,280.27716,17,280.27716,-23.473907470703125,235.49026,411.52686,17,16,0.1,32,64,128,64,4,add,1100
2024-07-17 07:49,253.0522,-65.42390441894531,449.48355,302.89847,12,439.1366,-183.6908264160156,240.86642,292.10056,7,286.05933,-38.30342102050781,202.57898,495.7981,11,24,0.08,32,64,128,64,2,add,1100
2024-07-17 06:35,193.95004,27.602638244628903,465.44632,270.86948,18,460.92963,-17.95479965209961,251.55353,306.00015,13,306.00015,24.322324752807617,251.55353,460.92963,13,8,0.1,32,64,128,64,12,add,1100
2024-07-17 00:53,411.31458,-262.45965576171875,480.3404,425.98334,14,392.93863,-107.21256256103516,230.82039,271.56067,10,271.56067,-12.199906349182127,230.82039,392.93863,10,16,0.15,32,128,256,64,8,add,1100
2024-07-16 20:19,218.81161,19.16071319580078,437.16187,277.78836,9,455.12656,-144.9412078857422,480.37708,475.9897,4,277.78836,20.809803009033203,218.81161,437.16187,9,16,0.05,32,64,32,32,6,add,1100
2024-07-17 08:46,175.75769,-36.10914993286133,441.84064,252.62639,16,436.5311,-63.78952026367188,204.48947,268.23813,11,252.62639,-38.70548629760742,175.75769,441.84064,16,8,0.08,32,256,32,64,2,add,1100
2024-07-17 00:56,215.08777,-32.54817199707031,413.3213,267.59784,12,403.0795,-140.76634216308594,264.7898,298.2636,8,291.6299,-35.27790069580078,255.86829,402.2034,11,16,0.15,32,64,64,32,2,add,1100
2024-07-16 22:49,350.58466,-39.08973693847656,597.12195,412.17502,12,575.0564,-278.2755432128906,853.34576,805.6225,1,338.76132,11.514898300170898,292.55338,477.97952,11,16,0.15,32,64,32,64,6,add,1100
2024-07-16 21:24,306.4212,-203.3789520263672,433.07486,335.61118,10,433.07486,-310.1396789550781,306.4212,335.61118,10,335.61118,-141.79917907714844,306.4212,433.07486,10,24,0.18,32,128,128,64,2,add,1100
2024-07-17 06:10,737.409,-479.3118896484375,620.59894,715.7322,9,4727.451,-4828.89306640625,12048.144,10977.891,1,715.7322,-202.41748046875,737.409,620.59894,9,24,0.2,32,64,128,32,12,add,1100
2024-07-16 21:12,1298.3339,-1260.6673583984375,708.05,1203.5192,13,457.44766,-207.81036376953125,278.82748,323.0162,12,323.0162,-27.51246833801269,278.82748,457.44766,12,24,0.1,32,128,128,64,6,add,1100
2024-07-17 06:27,209.15767,-95.66278076171876,491.81775,288.96603,15,653.4863,-93.56517791748048,683.7099,678.04974,1,270.13904,-5.342687129974365,209.92397,432.64706,11,8,0.15,32,256,32,32,4,add,1100
2024-07-17 02:27,1015.4259,-694.6265258789062,852.73114,985.1257,13,412.2914,-100.56597137451172,232.58215,278.73654,8,287.06024,6.852944850921631,219.95258,466.03073,11,8,0.18,32,64,64,64,2,add,1100
2024-07-17 05:43,398.88412,-70.04948425292969,516.6246,425.33176,9,516.6246,-216.45675659179688,398.88412,425.33176,9,425.33176,-59.31517791748047,398.88412,516.6246,9,24,0.15,32,128,512,64,6,add,1100
2024-07-17 01:10,431.01102,-290.0227355957031,482.40582,441.78595,9,1797.1112,-1642.932373046875,7748.706,6975.922,1,285.11713,-26.15728187561035,234.49648,428.96957,17,16,0.18,32,64,64,32,12,add,1100
2024-07-17 03:54,682.14294,-448.7708740234375,568.8173,660.71454,10,568.8173,-553.227294921875,682.14294,660.71454,10,660.71454,-324.39373779296875,682.14294,568.8173,10,24,0.2,32,128,512,32,8,add,1100
2024-07-17 05:25,302.9005,-8.158659934997559,563.3874,370.29413,12,971.3405,-1045.035400390625,746.2597,796.1646,1,637.2218,-341.7145690917969,536.5707,939.1448,13,16,0.18,32,64,128,32,12,add,1100
2024-07-17 02:35,893.3069,-149.74929809570312,696.32306,857.603,13,530.6858,-203.4518280029297,356.3785,397.67642,8,281.1539,-6.423766613006592,225.45761,436.21274,10,8,0.2,32,64,64,64,4,add,1100
2024-07-17 00:33,837.2659,-221.0026092529297,774.9312,825.2536,17,474.65625,-178.3479461669922,252.04744,309.65762,15,309.65762,-4.157898426055908,252.04744,474.65625,15,16,0.05,32,128,256,64,12,add,1100
2024-07-17 03:13,248.10909,-150.6536407470703,406.1578,287.04453,10,468.9131,-390.6611022949219,344.61484,372.93356,11,372.93356,-208.25572204589844,344.61484,468.9131,11,16,0.18,32,64,64,64,2,add,1100
2024-07-17 04:55,1781.5591,-2443.173095703125,3209.9082,2144.8438,9,467.14276,-152.98416137695312,333.92065,365.15775,8,365.15775,-41.028656005859375,333.92065,467.14276,8,16,0.1,32,128,512,64,8,add,1100
2024-07-17 03:27,468.7145,-337.61297607421875,522.79553,479.76178,9,522.79553,-443.9444885253906,468.7145,479.76178,9,479.76178,-238.78094482421875,468.7145,522.79553,9,24,0.08,32,128,512,32,6,add,1100
2024-07-16 20:50,211.02563,-11.814319610595703,429.00854,269.78067,9,580.8507,-361.07177734375,1464.1217,1334.8398,1,336.80707,-114.92803192138672,274.22125,516.3221,11,16,0.18,32,64,32,32,8,add,1100
2024-07-16 20:12,191.01532,-1.916551947593689,470.65454,271.2107,11,427.62903,-117.99933624267578,258.4094,300.78192,6,283.21893,-7.009518146514893,223.42703,446.35538,9,16,0.05,32,128,128,64,2,add,1100
2024-07-16 22:41,189.645,2.460653305053711,482.0887,274.3652,13,469.30518,-238.48275756835935,209.73154,281.86392,8,274.3652,-32.74247741699219,189.645,482.0887,13,16,0.1,32,64,32,64,4,add,1100
2024-07-17 07:46,229.06241,-56.20372009277344,418.21695,277.64145,12,415.523,-129.15567016601562,194.88933,255.27472,10,277.64145,-53.20085525512695,229.06241,418.21695,12,24,0.05,32,256,32,32,4,add,1100
2024-07-17 06:29,270.74246,-16.757064819335938,483.698,325.3373,16,393.40823,-149.20773315429688,243.61499,280.68515,11,271.828,-11.244965553283691,217.356,422.5128,12,8,0.15,32,256,32,32,6,add,1100
2024-07-17 04:45,227.04247,-89.42208099365234,415.30847,275.5558,9,415.8296,-129.08035278320312,234.54504,280.92062,8,312.1013,-15.684732437133787,272.6506,433.65274,10,16,0.08,32,128,512,64,2,add,1100
2024-07-16 23:47,274.34756,-38.490047454833984,456.0328,319.85132,11,416.85938,-187.4443817138672,260.70825,298.9225,6,319.85132,-36.44724655151367,274.34756,456.0328,11,8,0.08,32,128,256,64,2,add,1100
2024-07-17 02:30,260.30164,-89.29733276367188,457.32062,310.17584,13,445.5746,-122.32899475097656,269.3925,313.21045,8,310.17584,-58.43559265136719,260.30164,457.32062,13,8,0.2,32,128,512,32,6,add,1100
2024-07-16 20:55,220.78651,-22.96932601928711,454.9906,284.4222,13,458.8952,-79.26081848144531,301.7773,339.91965,8,278.74557,-1.894342064857483,218.83932,440.23416,11,16,0.2,32,64,32,32,4,add,1100
2024-07-16 19:39,365.26855,-250.78692626953125,514.9439,399.7524,14,406.74655,-172.99057006835938,228.67996,274.40204,9,305.6619,8.470788955688477,250.85266,461.59747,10,8,0.08,32,64,32,32,6,add,1100
2024-07-17 02:45,227.35873,-55.44651412963867,399.6061,271.3059,10,493.59906,-279.56317138671875,375.51404,402.0706,11,402.0706,-81.05436706542969,375.51404,493.59906,11,16,0.08,32,128,512,32,8,add,1100
2024-07-16 20:06,302.69852,13.524675369262695,535.42474,362.0852,11,413.81335,-61.13051223754883,249.5289,290.73926,8,320.4844,-27.51670837402344,278.84207,448.39905,9,8,0.18,32,64,32,32,12,add,1100
2024-07-17 03:50,387.8308,26.32514190673828,599.76917,439.3246,14,459.72162,-244.781005859375,369.37607,389.09262,9,439.3246,-50.24164581298828,387.8308,599.76917,14,24,0.15,32,64,64,64,8,add,1100
2024-07-17 02:40,219.03479,-79.5123062133789,429.881,274.87,9,430.49042,-39.947715759277344,357.9097,374.21228,4,293.61597,-44.081241607666016,255.91107,409.70337,7,16,0.08,32,128,512,32,2,add,1100
2024-07-16 23:26,735.4372,-5.938091278076172,681.62665,725.08154,11,681.62665,12.035614967346191,735.4372,725.08154,11,725.08154,1.3030749559402466,735.4372,681.62665,11,24,0.15,32,128,256,32,12,add,1100
2024-07-17 06:33,412.30228,15.480045318603516,555.2501,444.54526,13,422.93155,-47.00636291503906,245.88905,290.60217,8,290.60217,1.0627251863479614,245.88905,422.93155,8,8,0.1,32,64,128,64,8,add,1100
2024-07-17 07:40,370.22803,-93.65960693359376,444.37665,386.43744,15,500.3427,-36.05805206298828,264.98233,326.7283,12,326.7283,4.808064937591553,264.98233,500.3427,12,16,0.2,32,256,32,32,6,add,1100
2024-07-16 21:19,1874.4794,-2431.602783203125,2154.088,1933.9089,11,438.16995,-96.60543823242188,465.4128,460.72815,7,296.54846,-29.60836601257324,258.3161,412.45483,9,24,0.15,32,128,128,64,6,add,1100
2024-07-17 04:14,258.21832,-124.81144714355467,421.79767,298.53232,8,421.0002,-126.11392974853516,342.3856,360.08624,3,314.55328,-23.975868225097656,281.92184,417.61884,6,8,0.08,32,64,128,32,2,add,1100
2024-07-17 05:17,759.83014,2.788740634918213,681.33344,744.9774,11,527.6253,18.89480972290039,361.7277,401.126,10,401.126,30.42719841003418,361.7277,527.6253,10,16,0.15,32,64,128,32,6,add,1100
2024-07-17 05:44,651.44586,-460.670166015625,679.7968,656.8752,9,451.71655,-210.43798828125,476.30496,471.636,8,471.636,-74.5899658203125,476.30496,451.71655,8,24,0.15,32,128,512,64,8,add,1100
2024-07-16 22:34,207.84587,-44.9554557800293,410.66547,261.84055,12,391.661,-126.48326110839844,227.27429,268.91922,11,268.91922,-31.155776977539062,227.27429,391.661,11,16,0.1,32,128,256,32,6,add,1100
2024-07-17 03:31,236.98619,-71.28814697265625,388.98492,274.6323,8,505.5498,-16.982402801513672,388.3509,415.0972,3,274.6323,-39.58954620361328,236.98619,388.98492,8,24,0.1,32,128,512,32,2,add,1100
2024-07-17 03:26,545.5084,6.527419090270996,673.1213,573.6194,9,444.09512,-69.78964233398438,286.2005,324.80908,8,573.6194,7.903539180755615,545.5084,673.1213,9,16,0.2,32,64,64,64,8,add,1100
2024-07-16 19:34,168.81015,9.044289588928224,477.54135,261.67615,15,465.54736,-113.65176391601562,207.89513,279.58157,10,279.58157,-8.45722484588623,207.89513,465.54736,10,8,0.08,32,128,128,64,4,add,1100
2024-07-17 00:24,258.71695,-53.23244857788086,420.34143,298.68625,10,21571.848,-17977.07421875,26504.4,25588.379,11,280.75052,-10.10928440093994,226.8859,430.97763,9,8,0.18,32,64,64,32,8,add,1100
2024-07-17 04:13,304.65186,20.22243309020996,452.33633,340.1353,8,592.6953,-567.0394287109375,840.1954,796.74524,3,796.74524,-364.2484436035156,840.1954,592.6953,3,8,0.05,32,64,128,32,12,add,1100
2024-07-16 22:29,406.7591,-4.501770496368408,471.1082,420.60242,10,446.0988,-59.44951629638672,240.99498,294.46173,9,290.14798,-59.99917221069336,238.70642,437.92807,8,16,0.08,32,128,256,32,8,add,1100
2024-07-17 01:38,491.67288,-25.67471694946289,521.778,498.13748,11,484.09406,-26.18815803527832,282.83508,333.84732,9,498.13748,-13.673891067504885,491.67288,521.778,11,24,0.18,32,128,256,64,4,add,1100
2024-07-17 05:56,226.62439,-83.7090835571289,433.1643,280.84372,8,651.0512,-254.6900787353516,396.7508,459.36975,9,459.36975,-40.3358154296875,396.7508,651.0512,9,24,0.15,32,64,128,32,6,add,1100
2024-07-17 05:22,269.023,-94.72954559326172,404.7059,301.53638,8,441.00485,-204.586181640625,345.11395,366.56482,9,366.56482,-88.01206970214844,345.11395,441.00485,9,16,0.18,32,64,128,32,4,add,1100
2024-07-16 21:48,10453.742,-7269.73779296875,13061.74,11022.159,11,434.51102,-201.9426422119141,283.45193,319.80347,10,319.80347,-83.12299346923828,283.45193,434.51102,10,8,0.08,32,128,256,32,8,add,1100
2024-07-16 23:46,1030.6832,-431.6011352539063,1357.5029,1103.474,13,507.4093,-85.2605972290039,216.607,299.19662,12,299.19662,11.372359275817873,216.607,507.4093,12,8,0.05,32,128,256,64,12,add,1100
2024-07-16 20:21,178.58743,35.64266586303711,396.0038,239.07433,13,396.0038,-92.3932113647461,178.58743,239.07433,13,239.07433,16.076234817504883,178.58743,396.0038,13,16,0.05,32,64,32,32,8,add,1100
2024-07-17 05:45,468.78568,-244.9412384033203,501.72098,475.4221,8,701.4102,-805.8972778320312,643.868,655.4445,9,655.4445,-483.229248046875,643.868,701.4102,9,24,0.15,32,128,512,64,12,add,1100
2024-07-17 03:01,313.1952,-49.6701545715332,441.73718,343.56094,8,9978.058,-7166.9443359375,14269.428,13515.768,1,423.6437,-125.57933044433594,376.40353,573.91693,9,16,0.15,32,128,512,32,12,add,1100
2024-07-17 00:06,224.84416,-18.01099967956543,428.15878,278.3839,9,410.35565,-17.629125595092773,298.96127,325.13956,4,278.3839,-24.87189292907715,224.84416,428.15878,9,8,0.1,32,64,64,32,2,add,1100
2024-07-17 05:14,275.8117,-132.85888671875,412.58057,308.29605,8,416.46005,-44.9776725769043,357.32962,370.58725,4,322.87714,-36.16917037963867,277.72006,459.5011,9,16,0.15,32,64,128,32,2,add,1100
2024-07-16 23:45,224.83986,14.157143592834473,492.3732,298.15884,13,425.80542,-208.85452270507807,248.36766,292.94183,10,320.96045,-157.6054229736328,293.79395,411.9624,9,24,0.2,32,64,32,64,4,add,1100
2024-07-17 01:59,247.149,0.3200762867927551,472.82224,306.75024,11,426.95584,-94.01813507080078,263.92368,304.4522,8,273.42615,10.69667625427246,199.8306,460.37778,13,8,0.08,32,128,512,32,6,add,1100
2024-07-16 22:02,337.70062,-253.45431518554688,447.35385,362.50226,14,447.35385,-312.3633117675781,337.70062,362.50226,14,362.50226,-174.18072509765625,337.70062,447.35385,14,8,0.15,32,128,256,32,6,add,1100
2024-07-17 07:11,185.01779,7.803185939788818,450.61832,260.90765,14,625.61255,-111.96792602539062,743.3571,721.4247,10,253.09637,-12.384895324707031,163.1442,462.1381,15,16,0.08,32,64,128,64,8,add,1100
2024-07-17 01:48,339.99734,-244.7750396728516,452.67767,365.316,9,2920.7083,-2988.161376953125,2198.7507,2358.4575,10,2358.4575,-1012.1010131835938,2198.7507,2920.7083,10,24,0.2,32,128,256,64,8,add,1100
2024-07-16 20:34,386.29544,-365.3082885742188,502.11118,411.9987,10,424.5857,-34.27685546875,286.00516,319.37042,8,327.66696,-37.10042190551758,288.70325,449.07065,9,16,0.15,32,128,128,64,4,add,1100
2024-07-17 05:45,291.6714,-87.3713607788086,467.2802,334.51236,7,440.05063,-225.14913940429688,390.85254,401.4912,1,752.90344,-67.20903778076172,796.9888,540.3667,2,24,0.08,32,64,128,32,8,add,1100
2024-07-17 00:21,234.57018,-44.985145568847656,418.97382,281.85324,15,1751.2021,-1655.9207763671875,1857.2742,1836.2439,1,911.0956,-83.27345275878906,985.278,515.33154,17,8,0.2,32,128,256,64,4,add,1100
2024-07-16 22:25,317.1465,-188.3577880859375,477.3505,355.204,10,455.21646,-401.1744384765625,294.61414,332.9027,6,355.204,-155.29556274414062,317.1465,477.3505,10,16,0.08,32,128,256,32,2,add,1100
2024-07-17 01:55,265.11935,1.878035306930542,471.88013,318.12494,13,471.88013,-40.74966049194336,265.11935,318.12494,13,318.12494,11.306696891784668,265.11935,471.88013,13,8,0.05,32,128,512,32,12,add,1100
2024-07-17 09:04,175.70993,1.790918231010437,446.16168,254.06708,16,435.93564,-104.97708892822266,211.39261,272.24356,12,2248.2087,-792.2764282226562,2305.0076,2007.92,17,8,0.15,32,256,32,64,2,add,1100
2024-07-16 20:25,202.49336,-36.24941635131836,409.91223,258.1494,11,429.22897,-43.66824722290039,233.9292,284.7621,10,366.51517,-26.62193298339844,339.98148,456.2388,12,16,0.1,32,128,128,64,2,add,1100
2024-07-17 02:37,4687.3325,-994.2407836914062,2671.1855,4358.7124,11,443.19458,-247.91212463378903,271.17383,313.52036,10,313.52036,-111.31787109375,271.17383,443.19458,10,8,0.2,32,64,64,64,6,add,1100
2024-07-17 05:20,274.54935,-54.68069076538086,478.44406,325.85098,10,441.4142,-111.27413177490234,239.79935,291.73447,9,291.73447,-35.89952087402344,239.79935,441.4142,9,24,0.05,32,128,512,64,4,add,1100
2024-07-16 21:55,193.95482,21.375717163085938,464.1761,270.41806,15,483.6698,-161.90719604492188,266.86002,322.0817,10,270.41806,-17.093669891357422,193.95482,464.1761,15,8,0.08,32,64,32,64,12,add,1100
2024-07-16 20:00,256.18137,-44.8687744140625,440.1184,302.41934,12,440.1184,-201.4808654785156,256.18137,302.41934,12,302.41934,-46.369998931884766,256.18137,440.1184,12,8,0.18,32,128,128,64,6,add,1100
2024-07-16 20:00,282.90372,-149.04531860351562,421.78015,316.0166,12,409.03116,-120.39614868164062,227.6573,274.3295,9,272.83972,-12.345049858093262,222.7508,414.5299,10,8,0.18,32,64,32,32,2,add,1100
2024-07-17 03:53,432.1676,-211.9521484375,553.51306,458.85123,10,404.4185,-91.6192626953125,219.23248,267.18347,9,458.85123,-149.07005310058594,432.1676,553.51306,10,24,0.18,32,64,64,64,2,add,1100
2024-07-17 07:54,195.14032,9.910321235656738,440.9724,264.10983,12,406.04272,-69.42597961425781,261.94016,296.82288,7,281.9474,-34.03595352172852,232.59201,423.99637,9,24,0.08,32,256,32,32,2,add,1100
2024-07-17 08:45,331.21475,-5.6117939949035645,493.67218,370.14468,10,443.9414,-68.16053771972656,278.2934,319.2179,7,370.14468,-4.69920015335083,331.21475,493.67218,10,8,0.1,32,64,256,32,8,add,1100
2024-07-17 07:59,512.8759,-249.1499938964844,513.9566,512.893,10,504.1107,-63.453575134277344,416.2803,435.80798,7,435.80798,-3.9701874256134033,416.2803,504.1107,7,24,0.1,32,64,128,64,8,add,1100
2024-07-17 02:06,312.0626,-104.26306915283205,510.4898,360.67413,8,499.31885,-391.6887817382813,530.2479,524.2221,3,360.67413,-112.44259643554688,312.0626,510.4898,8,8,0.08,32,64,64,64,4,add,1100
2024-07-17 03:14,734.2381,-114.5274429321289,541.4281,699.9477,9,457.19727,-37.17241287231445,360.39948,382.46426,8,382.46426,-0.4535336494445801,360.39948,457.19727,8,16,0.2,32,128,512,32,8,add,1100
2024-07-16 22:43,441.2488,27.33590316772461,535.47833,461.98944,12,461.96713,-306.31024169921875,436.5244,442.1079,1,310.2953,2.588509559631348,242.01562,495.41855,8,16,0.1,32,64,32,64,6,add,1100
2024-07-17 01:01,245.66553,-17.36240005493164,415.3087,288.42355,8,418.96753,-114.34673309326172,230.73674,279.60886,9,489.4496,-13.00006103515625,485.02887,504.35425,10,16,0.15,32,64,64,32,8,add,1100
2024-07-16 23:24,210.35405,-21.552824020385746,471.38873,282.6996,8,470.31216,-51.0920295715332,445.1219,450.80515,3,276.65683,-48.03517532348633,218.98727,436.16492,7,24,0.1,32,64,32,64,4,add,1100
2024-07-16 21:33,394.32773,-214.52297973632807,488.39667,414.9078,9,465.7438,-13.843323707580566,426.19098,434.9877,7,414.9078,-168.37950134277344,394.32773,488.39667,9,24,0.2,32,128,128,64,6,add,1100
2024-07-17 03:24,257.5071,-142.5899658203125,424.62845,298.67914,12,514.7708,-436.8009643554688,323.28223,369.735,8,340.75586,-6.676585674285889,314.47122,429.08948,11,24,0.08,32,128,512,32,2,add,1100
2024-07-16 19:35,300.67368,-5.43952751159668,465.5942,340.87112,14,409.49103,-86.56816101074219,242.76634,284.9311,9,284.9311,-12.787221908569336,242.76634,409.49103,9,8,0.08,32,64,32,32,2,add,1100
2024-07-17 01:33,527.52344,-166.336669921875,466.7749,515.91095,9,466.7749,-211.228759765625,527.52344,515.91095,9,515.91095,-110.50463104248048,527.52344,466.7749,9,24,0.15,32,128,256,64,6,add,1100
2024-07-17 03:12,898.5496,-217.5726318359375,944.1455,907.8124,12,458.77615,-163.35494995117188,230.4464,291.15414,9,291.15414,-10.988224029541016,230.4464,458.77615,9,16,0.15,32,64,64,64,12,add,1100
2024-07-17 08:04,226.06172,-1.2773003578186035,447.7681,285.45837,11,390.49045,-69.13726806640625,224.34439,266.88065,9,266.88065,0.3693283796310425,224.34439,390.49045,9,24,0.1,32,256,32,32,4,add,1100
2024-07-17 04:34,434.15323,-270.9884338378906,481.84137,444.1072,12,424.67368,-118.32241821289062,223.61905,276.36597,9,275.9911,6.5141472816467285,202.72713,463.97723,11,8,0.2,32,128,512,64,6,add,1100
2024-07-17 08:06,474.7603,-56.91314315795898,492.1898,478.63107,12,405.14682,-123.7848892211914,209.06169,260.65784,9,284.59195,12.69633960723877,233.33974,431.0061,10,24,0.1,32,256,32,32,6,add,1100
2024-07-16 23:08,340.0887,12.13820457458496,427.66907,360.16476,9,5000.0674,-4368.259765625,2641.3691,3250.5095,10,3250.5095,-1504.673583984375,2641.3691,5000.0674,10,16,0.2,32,64,32,64,12,add,1100
2024-07-17 01:05,603.6011,-409.2686767578125,642.99036,611.4339,10,642.99036,-510.6376647949219,603.6011,611.4339,10,611.4339,-285.7758178710937,603.6011,642.99036,10,16,0.2,32,128,256,64,6,add,1100
2024-07-16 21:14,454.46826,-65.27999877929688,603.3811,487.92572,8,644.0285,-96.8352508544922,709.636,697.1155,11,697.1155,-19.61807632446289,709.636,644.0285,11,24,0.1,32,128,128,64,8,add,1100
2024-07-17 01:27,317.81262,15.214851379394531,455.48764,350.56616,7,441.00162,-263.4244384765625,401.39725,409.77747,1,405.0881,-50.9526596069336,377.7512,497.47946,6,24,0.08,32,64,64,32,6,add,1100
2024-07-16 19:50,160.05624,26.538949966430664,420.68243,236.54475,20,543.67725,-317.9761962890625,273.48834,344.74826,17,298.21283,20.111438751220703,245.60585,450.0963,21,8,0.1,32,64,32,32,12,add,1100
2024-07-16 23:42,196.3858,-0.8096774816513062,424.877,259.54752,10,488.18982,-304.355224609375,399.54233,418.9253,1,268.71295,6.198404788970947,193.97557,456.20908,9,8,0.05,32,128,256,64,4,add,1100
2024-07-17 07:37,262.10568,-129.94911193847656,423.66513,301.80038,8,423.66513,-221.47882080078125,262.10568,301.80038,8,301.80038,-91.71240234375,262.10568,423.66513,8,16,0.2,32,64,128,64,6,add,1100
2024-07-17 00:36,459.8777,-239.7522125244141,485.45663,465.0681,12,400.17935,-151.03018188476562,276.20395,305.62103,10,305.62103,-41.209354400634766,276.20395,400.17935,10,16,0.08,32,128,256,64,4,add,1100
2024-07-16 23:49,303.82388,-218.41505432128903,499.82828,351.82425,11,506.52783,-332.3901672363281,418.22647,437.42908,1,305.85696,-4.094146251678467,262.5587,437.1614,10,8,0.08,32,128,256,64,4,add,1100
2024-07-17 04:17,404.36887,-172.90672302246094,453.09186,414.8062,10,394.18002,-123.51197814941406,252.83363,287.57907,8,414.8062,-127.2504425048828,404.36887,453.09186,10,8,0.15,32,128,512,64,2,add,1100
