exp_date,train_rmse,train_custom_acc,val_rmse_for_best_train,val_custom_acc_for_best_train,test_rmse_for_best_train,test_custom_acc_for_best_train,train_epoch_for_best_train,val_rmse,val_custom_acc,train_rmse_for_best_val,train_custom_acc_for_best_val,test_rmse_for_best_val,test_custom_acc_for_best_val,val_epoch_for_best_val,test_rmse,test_custom_acc,train_rmse_for_best_test,train_custom_acc_for_best_test,val_rmse_for_best_test,val_custom_acc_for_best_test,test_epoch_for_best_test,v_splt,y_ord,d,hd,ld,tok_d,time_d,pos_d,lyrs,n_heads,conv_d,tok_kern,feat_kern,norm_typ,skp_mod,use_pos_enc,seq_len,mlp_norm,ep,bs,lr,dp,w_decay
2024-08-24 18:58,16596.340054222972,82.32038879394531,75421.48842457784,14.949053764343262,78198.747126274,6.660252571105957,19,93270.714704196,-27.67902565002441,82955.24139007561,0.5627214908599854,86703.34702862799,-18.626998901367188,1,72778.77318983215,21.19278907775879,19024.075534587704,79.0379409790039,78867.34520083775,12.934046745300291,16,0.05,1.44,192,164,256,8,16,32,5,4,256,9,7,batch,none,True,8,True,50,1024,0.0013,0.16,0.0001
2024-08-24 17:23,9225.090776882422,88.35530090332031,69122.46018564649,34.061920166015625,72496.67191823976,22.136205673217773,38,69807.03484981756,34.93574142456055,15864.067270314154,79.83677673339844,70497.47308763581,26.723730087280277,25,71644.18196913027,23.670530319213867,12175.367129658169,84.43585205078125,70090.52260704477,34.79888916015625,30,0.05,1.44,128,152,128,8,16,32,6,4,256,9,7,batch,none,True,8,True,50,1024,0.0015,0.16,0.0001
2024-08-25 01:45,46673.228507876935,57.15767288208008,81242.07892726209,25.33531188964844,74465.88162952031,31.35890388488769,13,92890.54227151124,-26.424264907836918,82807.02230470195,1.608872413635254,86267.64778179456,-17.336284637451172,1,86267.64778179456,-17.336284637451172,82807.02230470195,1.608872413635254,92890.54227151124,-26.424264907836918,1,0.05,1.44,160,160,384,8,16,32,7,4,256,9,11,batch,none,True,8,True,50,1024,0.001,0.16,0.0001
2024-08-24 16:28,14539.90966856024,84.22931671142578,73889.68582683058,31.963109970092773,75886.5233433546,21.3045711517334,23,91939.473051285,-23.141014099121094,82478.44162604862,4.3325066566467285,85171.9047740513,-13.959503173828123,1,85171.9047740513,-13.959503173828123,82478.44162604862,4.3325066566467285,91939.473051285,-23.141014099121094,1,0.2,1.44,192,152,192,8,16,32,5,4,256,9,7,layer,none,True,8,True,50,1024,0.0017,0.16,0.0001
2024-08-24 19:50,16960.6563061655,79.53295135498047,74387.67721686944,34.944332122802734,72523.8662085643,37.81023025512695,21,93945.76851606804,-29.83851432800293,83238.94453756402,-1.2440681457519531,87474.12465813642,-20.84879875183105,1,73300.76872116198,41.98307800292969,22054.6954904492,76.3832778930664,79408.48553146691,37.79426193237305,20,0.2,1.44,224,100,256,8,16,32,6,4,256,7,7,layer,none,True,8,True,50,1024,0.0017,0.16,0.0001
2024-08-25 02:11,7048.727685487999,91.28668212890624,74226.11284916452,35.49151992797852,70642.94738401218,21.519947052001957,46,75964.91252255197,33.869964599609375,9263.08208982692,88.97254180908203,70917.52119755153,23.58270263671875,34,71179.85140623228,31.90435791015625,16266.458192110918,81.25496673583984,79701.48609767892,32.044403076171875,19,0.05,1.44,192,124,256,8,16,32,4,4,256,9,11,layer,none,True,8,True,50,1024,0.0013,0.16,0.0001
2024-08-24 15:19,26156.30784673417,66.29022216796875,96937.08364805236,13.356977462768556,86705.64950775928,12.531095504760742,20,94268.28327810748,-30.842041015625,83382.94537667144,-2.086329460144043,87841.16860383662,-21.88140106201172,1,87841.16860383662,-21.88140106201172,83382.94537667144,-2.086329460144043,94268.28327810748,-30.842041015625,1,0.2,1.44,160,164,320,8,16,32,7,4,128,9,7,layer,none,True,8,True,50,1024,0.0025,0.16,0.0001
2024-08-25 00:23,7669.5656789355,90.15550231933594,74581.82303863304,39.10065841674805,72615.52579007894,22.5682315826416,43,76602.50500464148,35.65470504760742,17221.15042482104,75.98759460449219,77165.97186779567,20.38409805297852,30,71428.50708536545,28.578800201416016,16789.88291379661,78.092041015625,76237.78220376479,37.41931915283203,23,0.05,1.44,160,100,320,8,16,32,6,4,256,11,11,batch,none,True,8,True,50,1024,0.0036,0.16,0.0001
2024-08-24 15:38,17952.297953159523,76.8346176147461,80349.87611988555,19.06670379638672,70374.41913679265,24.54844093322754,20,93316.87418361708,-27.829814910888672,82973.82905498243,0.4372835159301758,86756.16626787145,-18.781888961791992,1,74224.33445661134,29.38133430480957,14665.06666944131,84.38436889648438,83734.33738127172,25.628875732421875,21,0.2,1.44,128,152,384,8,16,32,5,4,192,7,7,layer,none,True,8,True,50,1024,0.0012,0.16,0.0001
2024-08-24 23:02,15936.840943407333,79.56658935546875,79220.35257017455,32.24931335449219,81307.71192758238,34.22500991821289,22,92029.83227998838,-23.463058471679688,82506.80359182005,4.066556930541992,85276.39306879604,-14.290464401245115,1,73172.99306623112,6.680065155029297,36921.51537806272,62.629676818847656,117495.99936268416,-32.30899429321289,8,0.05,1.44,128,132,192,8,16,32,4,4,192,11,7,layer,none,True,8,True,50,1024,0.0021,0.16,0.0001
2024-08-24 16:52,41633.69139629742,50.76475143432617,85874.59452069162,36.3421516418457,89545.24949569738,18.90298080444336,12,95277.41425432407,-33.87924575805664,83864.79408048581,-4.645085334777832,88985.07280715751,-25.006591796875,1,88985.07280715751,-25.006591796875,83864.79408048581,-4.645085334777832,95277.41425432407,-33.87924575805664,1,0.05,1.44,224,172,256,8,16,32,6,4,256,11,7,batch,none,True,8,True,50,1024,0.0031,0.16,0.0001
2024-08-24 23:44,17160.572364403473,81.71662902832031,82877.9439170275,24.820201873779297,72831.88605867712,32.0639533996582,21,92463.69643001618,-24.978137969970703,82651.6228481174,2.8115391731262207,85776.94347906277,-15.848648071289062,1,73796.87679090005,25.94691467285156,36119.30265405598,60.43840789794922,82975.05907588097,28.6597843170166,8,0.2,1.44,256,156,320,8,16,32,5,4,192,11,7,batch,none,True,8,True,50,1024,0.0016,0.16,0.0001
2024-08-24 23:31,13744.139413778612,84.7095718383789,73951.07531688074,34.17759704589844,74228.12413485697,30.75181198120117,21,76054.54029022962,33.70419692993164,32876.75727811179,66.39794921875,83517.81791703345,25.89614486694336,9,83517.81791703345,25.89614486694336,32876.75727811179,66.39794921875,76054.54029022962,33.70419692993164,9,0.05,1.44,96,144,256,8,16,32,4,4,256,9,7,layer,none,True,8,True,50,1024,0.0011,0.16,0.0001
2024-08-25 00:55,17602.881675505934,78.12945556640625,80582.58133065731,34.64463424682617,76640.7582491215,35.425559997558594,22,91969.4849886519,-23.248016357421875,82487.79007511518,4.244107246398926,85206.61902684109,-14.069581031799316,1,85206.61902684109,-14.069581031799316,82487.79007511518,4.244107246398926,91969.4849886519,-23.248016357421875,1,0.05,1.44,192,140,320,8,16,32,5,4,192,9,11,batch,none,True,8,True,50,1024,0.002,0.16,0.0001
2024-08-25 01:22,9096.238230919951,88.42782592773438,72201.61516933594,38.29716873168945,72942.47660832891,28.477752685546875,35,71298.35837405737,39.71864700317383,14281.440193008018,81.93230438232422,74141.22504469517,30.424827575683597,23,78037.02854889787,32.03413009643555,34571.15772523758,61.86270904541016,74651.2766251641,34.021995544433594,9,0.2,1.44,128,128,320,8,16,32,4,4,256,9,7,layer,none,True,8,True,50,1024,0.0011,0.16,0.0001
